int_time      x             rho           u             G             T             H2            O2            H2O           H             O             OH            HO2           H2O2          N2            sumfracs      
1.000000e+04  8.150000e-03  6.818352e-01  8.324180e-01  5.096763e+00  3.000000e+02  5.000000e-01  5.000000e-01  4.645054e-29  3.044137e-34  2.053011e-38  5.977310e-32  4.642212e-29  2.582625e-39  0.000000e+00  1.000000e+00  
1.000000e+04  8.250000e-03  6.818352e-01  8.294825e-01  5.107093e+00  3.000000e+02  5.000000e-01  5.000000e-01  4.709152e-29  3.044137e-34  2.076876e-38  5.977310e-32  4.706091e-29  2.651178e-39  0.000000e+00  1.000000e+00  
1.000000e+04  8.350000e-03  6.818352e-01  8.265268e-01  5.117055e+00  3.000000e+02  5.000000e-01  5.000000e-01  4.776952e-29  3.044137e-34  2.101971e-38  5.977310e-32  4.773593e-29  2.724880e-39  0.000000e+00  1.000000e+00  
1.000000e+04  8.500000e-03  6.818352e-01  8.220542e-01  5.132991e+00  3.000000e+02  5.000000e-01  5.000000e-01  4.895727e-29  3.044137e-34  2.144548e-38  5.977310e-32  4.892977e-29  2.857940e-39  0.000000e+00  1.000000e+00  
1.000000e+04  8.700000e-03  6.818352e-01  8.160147e-01  5.155066e+00  3.000000e+02  5.000000e-01  5.000000e-01  5.023257e-29  3.044137e-34  2.190602e-38  5.977310e-32  5.020389e-29  3.003719e-39  0.000000e+00  1.000000e+00  
1.000000e+04  8.900000e-03  6.818352e-01  8.098894e-01  5.175867e+00  3.000000e+02  5.000000e-01  5.000000e-01  5.154502e-29  3.044137e-34  2.237559e-38  5.977310e-32  5.151394e-29  3.157830e-39  0.000000e+00  1.000000e+00  
1.000000e+04  9.150000e-03  6.818352e-01  8.021064e-01  5.205552e+00  3.000000e+02  5.000000e-01  5.000000e-01  5.338509e-29  3.044137e-34  2.301558e-38  5.977310e-32  5.336167e-29  3.382211e-39  0.000000e+00  1.000000e+00  
1.000000e+04  9.400000e-03  6.818352e-01  7.941781e-01  5.233962e+00  3.000000e+02  5.000000e-01  5.000000e-01  5.474795e-29  3.044137e-34  2.349693e-38  5.977310e-32  5.471740e-29  3.551504e-39  0.000000e+00  1.000000e+00  
1.000000e+04  9.600000e-03  6.818352e-01  7.877292e-01  5.258616e+00  3.000000e+02  5.000000e-01  5.000000e-01  5.611101e-29  3.044137e-34  2.396991e-38  5.977310e-32  5.607526e-29  3.725895e-39  0.000000e+00  1.000000e+00  
1.000000e+04  9.850000e-03  6.818352e-01  7.795345e-01  5.287366e+00  3.000000e+02  5.000000e-01  5.000000e-01  5.810368e-29  3.044137e-34  2.464366e-38  5.977310e-32  5.806729e-29  3.991060e-39  0.000000e+00  1.000000e+00  
1.000000e+04  1.025000e-02  6.818352e-01  7.660912e-01  5.341503e+00  3.000000e+02  5.000000e-01  5.000000e-01  6.139531e-29  3.044137e-34  2.572508e-38  5.977309e-32  6.136455e-29  4.453525e-39  0.000000e+00  1.000000e+00  
1.000000e+04  1.075000e-02  6.818352e-01  7.486830e-01  5.408095e+00  3.000000e+02  5.000000e-01  5.000000e-01  6.489558e-29  3.044137e-34  2.685417e-38  5.977310e-32  6.485754e-29  4.973559e-39  0.000000e+00  1.000000e+00  
1.000000e+04  1.140000e-02  6.818352e-01  7.249868e-01  5.505337e+00  3.000000e+02  5.000000e-01  5.000000e-01  7.044394e-29  3.044137e-34  2.855560e-38  5.977310e-32  7.041554e-29  5.868918e-39  0.000000e+00  1.000000e+00  
1.000000e+04  1.215000e-02  6.818352e-01  6.959578e-01  5.632938e+00  3.000000e+02  5.000000e-01  5.000000e-01  7.554839e-29  3.044137e-34  3.006811e-38  5.977310e-32  7.552156e-29  6.751580e-39  0.000000e+00  1.000000e+00  
1.000000e+04  1.275000e-02  6.818352e-01  6.713075e-01  5.743081e+00  3.000000e+02  5.000000e-01  5.000000e-01  7.941285e-29  3.044137e-34  3.118537e-38  5.977310e-32  7.937782e-29  7.454273e-39  0.000000e+00  1.000000e+00  
1.000000e+04  1.325000e-02  6.818352e-01  6.496919e-01  5.847561e+00  3.000000e+02  5.000000e-01  5.000000e-01  8.333179e-29  3.044137e-34  3.227830e-38  5.977310e-32  8.329507e-29  8.204282e-39  0.000000e+00  1.000000e+00  
1.000000e+04  1.375000e-02  6.818352e-01  6.269943e-01  5.959406e+00  3.000000e+02  5.000000e-01  5.000000e-01  8.738542e-29  3.044137e-34  3.337348e-38  5.977309e-32  8.734669e-29  9.018813e-39  0.000000e+00  1.000000e+00  
1.000000e+04  1.425000e-02  6.818352e-01  6.030913e-01  6.088570e+00  3.000000e+02  5.000000e-01  5.000000e-01  9.159248e-29  3.044137e-34  3.447320e-38  5.977310e-32  9.155131e-29  9.906035e-39  0.000000e+00  1.000000e+00  
1.000000e+04  1.475000e-02  6.818352e-01  5.778553e-01  6.225891e+00  3.000000e+02  5.000000e-01  5.000000e-01  9.597638e-29  3.044137e-34  3.558036e-38  5.977310e-32  9.593211e-29  1.087617e-38  0.000000e+00  1.000000e+00  
1.000000e+04  1.525000e-02  6.818352e-01  5.510985e-01  6.392652e+00  3.000000e+02  5.000000e-01  5.000000e-01  1.005691e-28  3.044137e-34  3.669928e-38  5.977310e-32  1.005203e-28  1.194284e-38  0.000000e+00  1.000000e+00  
1.000000e+04  1.575000e-02  6.818352e-01  5.226400e-01  6.566098e+00  3.000000e+02  5.000000e-01  5.000000e-01  1.054305e-28  3.044137e-34  3.783984e-38  5.977310e-32  1.053720e-28  1.312909e-38  0.000000e+00  1.000000e+00  
1.000000e+04  1.625000e-02  6.818352e-01  4.921623e-01  6.796448e+00  3.000000e+02  5.000000e-01  5.000000e-01  1.107835e-28  3.044137e-34  3.904182e-38  5.977310e-32  1.107004e-28  1.451096e-38  0.000000e+00  1.000000e+00  
1.000000e+04  1.700000e-02  6.818352e-01  4.420156e-01  7.156580e+00  3.000000e+02  5.000000e-01  5.000000e-01  1.215742e-28  3.044137e-34  4.125033e-38  5.977310e-32  1.215299e-28  1.756569e-38  0.000000e+00  1.000000e+00  
1.000000e+04  1.775000e-02  6.818352e-01  3.845032e-01  7.778398e+00  3.000000e+02  5.000000e-01  5.000000e-01  1.285609e-28  3.044137e-34  4.263644e-38  5.977310e-32  1.284547e-28  1.965202e-38  0.000000e+00  1.000000e+00  
1.000000e+04  1.825000e-02  6.818352e-01  3.410739e-01  8.173694e+00  3.000000e+02  5.000000e-01  5.000000e-01  1.360938e-28  3.044137e-34  4.401606e-38  5.977310e-32  1.359517e-28  2.206040e-38  0.000000e+00  1.000000e+00  
1.000000e+04  1.875000e-02  6.818352e-01  2.905751e-01  9.192497e+00  3.000000e+02  5.000000e-01  5.000000e-01  1.450903e-28  3.044137e-34  4.553283e-38  5.977310e-32  1.449117e-28  2.515791e-38  0.000000e+00  1.000000e+00  
1.000000e+04  1.925000e-02  6.818352e-01  2.325854e-01  9.670482e+00  3.000000e+02  5.000000e-01  5.000000e-01  1.563213e-28  3.044137e-34  4.721522e-38  5.977310e-32  1.562272e-28  2.939483e-38  0.000000e+00  1.000000e+00  
1.000000e+04  1.975000e-02  6.818352e-01  1.011950e-01  2.387093e+01  3.000000e+02  5.000000e-01  5.000000e-01  1.699781e-28  3.044137e-34  4.893519e-38  5.977310e-32  1.705680e-28  3.513760e-38  0.000000e+00  1.000000e+00  
1.000000e+04  5.100000e+01  6.818352e-01  0.000000e+00  2.387093e+01  3.000000e+02  5.000000e-01  5.000000e-01  1.699781e-28  3.044136e-34  4.893518e-38  5.977308e-32  1.705679e-28  3.513759e-38  0.000000e+00  1.000000e+00  
