time          x             rho           u             mdot          T             H2            H             O             O2            OH            H2O           HO2           H2O2          C             CH            CH2           CH2(S)        CH3           CH4           CO            CO2           HCO           CH2O          CH2OH         CH3O          CH3OH         C2H           C2H2          C2H3          C2H4          C2H5          C2H6          HCCO          CH2CO         HCCOH         N             NH            NH2           NH3           NNH           NO            NO2           N2O           HNO           CN            HCN           H2CN          HCNN          HCNO          HOCN          HNCO          NCO           N2            AR            C3H7          C3H8          CH2CHO        CH3CHO        sumfracs      
1.000000e+05  1.250000e-03  1.747410e-01  2.608366e+00  4.557885e-01  1.871433e+03  1.307040e-02  5.731115e-03  2.409709e-03  2.450102e-02  6.037367e-03  1.615903e-01  1.194728e-05  3.561902e-07  1.588964e-06  2.599169e-06  1.140793e-05  1.459540e-06  1.984358e-04  6.371720e-04  3.201491e-02  5.868482e-02  1.240076e-05  7.562893e-05  1.837586e-06  1.474535e-07  2.389329e-06  1.836732e-08  3.736514e-06  5.214986e-07  4.994960e-06  5.731148e-07  2.702047e-06  4.790188e-07  2.572881e-06  2.263313e-08  1.520381e-07  5.498133e-08  3.435782e-08  2.565141e-08  8.664503e-09  5.812697e-05  9.326270e-09  1.022864e-06  1.689959e-08  1.138178e-08  2.890864e-06  3.885256e-11  2.596398e-09  4.773884e-08  6.277209e-09  4.370693e-07  5.907511e-08  6.949231e-01  3.615624e-35  8.950679e-09  3.162870e-08  3.850842e-08  1.340954e-06  1.000000e+00  
1.000000e+05  1.750000e-03  1.667270e-01  2.733742e+00  4.557885e-01  1.973959e+03  1.084161e-02  4.771571e-03  2.312095e-03  1.632637e-02  7.004182e-03  1.669682e-01  4.451817e-06  2.256550e-07  3.980083e-08  5.728930e-08  2.443555e-07  2.800727e-08  3.205023e-06  6.952911e-06  2.309432e-02  6.955413e-02  2.460425e-07  1.374621e-06  3.453622e-08  1.977357e-09  2.949451e-08  5.297927e-10  7.759697e-08  5.603828e-09  4.565782e-08  1.998463e-09  6.518540e-09  1.325792e-08  5.489553e-08  8.303654e-10  1.962065e-08  1.280950e-08  4.945206e-09  4.166278e-09  7.810725e-09  7.292067e-05  1.029194e-08  1.024388e-06  8.308456e-09  1.531982e-09  3.328157e-07  2.538289e-12  4.288630e-11  3.088257e-09  1.192088e-09  5.562209e-08  8.332101e-09  6.990360e-01  3.679229e-35  2.681881e-11  5.972809e-11  3.101456e-10  1.492869e-08  1.000000e+00  
1.000000e+05  2.250000e-03  1.627874e-01  2.799901e+00  4.557885e-01  2.028701e+03  9.534327e-03  3.490469e-03  1.758638e-03  1.386782e-02  6.563025e-03  1.703149e-01  3.205883e-06  1.726145e-07  5.333288e-10  8.686408e-10  4.330231e-09  4.332410e-10  5.040641e-08  8.981625e-08  1.999007e-02  7.306339e-02  2.151607e-08  2.259441e-08  5.215371e-10  2.868815e-11  4.409632e-10  1.021041e-11  1.458107e-09  4.953689e-11  4.361440e-10  6.172347e-12  1.746825e-11  2.923736e-10  1.090464e-09  2.300732e-11  9.905213e-09  6.233207e-09  1.001198e-09  9.679000e-10  5.948705e-09  8.133045e-05  1.176867e-08  8.643406e-07  6.602289e-09  1.716465e-10  3.782861e-08  1.749163e-13  5.685475e-13  1.852175e-10  1.894545e-10  7.833139e-09  1.050132e-09  7.013315e-01  3.733777e-35  6.760497e-14  1.299513e-13  2.367677e-12  1.662035e-10  1.000000e+00  
1.000000e+05  2.750000e-03  1.602922e-01  2.843485e+00  4.557885e-01  2.064893e+03  8.486361e-03  2.659352e-03  1.379433e-03  1.233527e-02  6.076854e-03  1.728304e-01  2.512746e-06  1.423608e-07  7.173272e-12  1.364541e-11  7.911851e-11  7.224270e-12  8.671412e-10  1.366380e-09  1.820362e-02  7.508413e-02  1.250639e-08  4.517543e-10  8.396139e-12  4.624060e-13  7.536662e-12  1.982507e-13  2.901875e-11  4.662124e-13  4.645034e-12  1.931143e-14  5.129650e-14  6.536706e-12  2.302987e-11  6.152740e-13  8.601562e-09  4.414121e-09  4.508194e-10  4.815475e-10  4.649428e-09  8.760606e-05  1.317046e-08  7.156087e-07  5.923132e-09  2.163962e-11  4.906371e-09  1.534901e-14  8.143083e-15  1.255724e-11  3.166444e-11  1.311464e-09  1.518609e-10  7.028535e-01  3.784495e-35  1.736324e-16  3.203077e-16  2.134333e-14  2.126755e-12  1.000000e+00  
1.000000e+05  3.250000e-03  1.585685e-01  2.874395e+00  4.557885e-01  2.090749e+03  7.675453e-03  2.120264e-03  1.124241e-03  1.121085e-02  5.657796e-03  1.746890e-01  2.064510e-06  1.228558e-07  1.078894e-13  2.362681e-13  1.558710e-12  1.337519e-13  1.655556e-11  2.398231e-11  1.686444e-02  7.659117e-02  8.989055e-09  5.619024e-11  1.510840e-13  8.343860e-15  1.442460e-13  4.208925e-15  6.392617e-13  4.934106e-15  5.538747e-14  6.372265e-17  1.613538e-16  1.559512e-13  5.264759e-13  1.706436e-14  8.076937e-09  3.415369e-09  3.487841e-10  4.112881e-10  3.773166e-09  9.267784e-05  1.446200e-08  5.967046e-07  5.419352e-09  3.121630e-12  7.300390e-10  1.676870e-15  1.318287e-16  1.005140e-12  5.788181e-12  2.828079e-10  2.847606e-11  7.039713e-01  3.833254e-35  4.711378e-19  8.706923e-19  2.319151e-16  3.138819e-14  1.000000e+00  
1.000000e+05  3.750000e-03  1.573070e-01  2.897447e+00  4.557885e-01  2.110167e+03  7.042989e-03  1.753017e-03  9.452201e-04  1.033901e-02  5.306974e-03  1.760949e-01  1.755544e-06  1.092291e-07  1.884516e-15  4.578934e-15  3.356392e-14  2.752104e-15  3.498550e-13  4.766716e-13  1.578273e-02  7.780179e-02  6.831136e-09  4.208922e-11  3.729140e-15  1.780309e-16  3.081547e-15  9.978287e-17  1.576367e-14  5.882425e-17  7.318568e-16  2.363817e-19  5.347392e-19  4.019856e-15  1.297578e-14  5.052658e-16  7.743457e-09  2.742317e-09  3.141239e-10  4.065450e-10  3.160547e-09  9.695648e-05  1.563962e-08  5.050004e-07  5.001613e-09  5.285591e-13  1.257513e-10  2.247785e-16  2.428919e-18  9.473466e-14  1.226113e-12  1.033096e-10  9.304371e-12  7.048340e-01  3.880656e-35  1.355448e-21  2.555056e-21  2.994998e-18  5.244240e-16  1.000000e+00  
1.000000e+05  4.250000e-03  1.563443e-01  2.915286e+00  4.557885e-01  2.125282e+03  6.539526e-03  1.490920e-03  8.145042e-04  9.641772e-03  5.013012e-03  1.771896e-01  1.532411e-06  9.917188e-08  6.296682e-17  1.188391e-16  8.385848e-16  6.582026e-17  8.349332e-15  1.062248e-14  1.488656e-02  7.880042e-02  5.404531e-09  3.689875e-11  6.082189e-16  1.192037e-17  9.258310e-17  2.647862e-18  4.346973e-16  7.813308e-19  1.057574e-17  1.151253e-21  1.850834e-21  1.123601e-16  3.429120e-16  1.615514e-17  7.496591e-09  2.265209e-09  2.924052e-10  4.105594e-10  2.715007e-09  1.006772e-04  1.671108e-08  4.345226e-07  4.654890e-09  1.202857e-13  2.761156e-11  4.007270e-17  6.077956e-20  1.033630e-14  3.660092e-13  7.038779e-11  5.867909e-12  7.055209e-01  3.927108e-35  4.114327e-24  7.966937e-24  4.516176e-20  9.732978e-18  1.000000e+00  
1.000000e+05  4.750000e-03  1.555864e-01  2.929489e+00  4.557885e-01  2.137372e+03  6.130622e-03  1.296585e-03  7.158289e-04  9.071730e-03  4.764858e-03  1.780640e-01  1.365248e-06  9.144999e-08  2.422699e-17  1.928154e-17  5.769871e-17  4.119859e-18  3.928357e-16  3.090647e-16  1.413336e-02  7.963691e-02  4.413975e-09  3.299479e-11  4.128593e-16  6.359158e-18  1.936648e-17  7.829243e-20  1.332797e-17  1.144272e-20  1.651217e-19  8.908563e-24  6.726858e-24  3.550894e-18  9.963116e-18  5.594417e-19  7.299100e-09  1.918128e-09  2.751759e-10  4.146173e-10  2.379855e-09  1.039874e-04  1.768620e-08  3.798645e-07  4.368427e-09  4.773897e-14  9.911002e-12  1.205875e-17  9.659286e-21  1.285901e-15  1.973460e-13  6.480011e-11  5.073641e-12  7.060803e-01  3.973209e-35  1.308724e-26  2.608653e-26  7.886170e-22  1.975479e-19  1.000000e+00  
1.000000e+05  5.250000e-03  1.549748e-01  2.941050e+00  4.557885e-01  2.147252e+03  5.792737e-03  1.147990e-03  6.392875e-04  8.597566e-03  4.553557e-03  1.787770e-01  1.236264e-06  8.534266e-08  2.240196e-17  1.420832e-17  3.077717e-17  2.071910e-18  1.582602e-16  5.081011e-17  1.349320e-02  8.034596e-02  3.698909e-09  2.990039e-11  3.231290e-16  4.948119e-18  1.475468e-17  2.568862e-21  4.522627e-19  1.839746e-22  2.757855e-21  1.053824e-25  2.694674e-26  2.401489e-19  5.459758e-19  2.101395e-20  7.133158e-09  1.659998e-09  2.608717e-10  4.179760e-10  2.120647e-09  1.069845e-04  1.857471e-08  3.368975e-07  4.131783e-09  3.236294e-14  6.321825e-12  6.611287e-18  6.940352e-21  1.851860e-16  1.663068e-13  6.454586e-11  4.777450e-12  7.065440e-01  4.018520e-35  4.333737e-29  8.890018e-29  1.961377e-23  4.330462e-21  1.000000e+00  
1.000000e+05  5.750000e-03  1.544717e-01  2.950628e+00  4.557885e-01  2.155464e+03  5.509465e-03  1.031491e-03  5.785729e-04  8.197584e-03  4.372130e-03  1.793685e-01  1.134307e-06  8.039962e-08  2.192850e-17  1.211721e-17  2.562919e-17  1.685711e-18  1.292074e-16  3.907171e-17  1.294392e-02  8.095307e-02  3.166099e-09  2.739800e-11  2.613949e-16  4.015919e-18  1.258720e-17  1.000843e-22  1.814316e-20  3.300247e-24  4.892320e-23  1.568458e-27  1.404293e-28  1.156374e-19  2.243466e-19  9.134827e-22  6.989227e-09  1.464034e-09  2.489566e-10  4.209863e-10  1.915541e-09  1.097360e-04  1.938588e-08  3.026267e-07  3.935741e-09  2.780247e-14  5.439629e-12  4.987964e-18  5.786232e-21  3.637377e-17  1.639272e-13  6.531955e-11  4.596138e-12  7.069340e-01  4.063504e-35  1.485301e-31  3.131628e-31  3.416030e-24  1.015481e-22  1.000000e+00  
1.000000e+05  6.250000e-03  1.540513e-01  2.958681e+00  4.557885e-01  2.162386e+03  5.269071e-03  9.382514e-04  5.295073e-04  7.856230e-03  4.215157e-03  1.798660e-01  1.052082e-06  7.632445e-08  2.162973e-17  1.056150e-17  2.229167e-17  1.440624e-18  1.121302e-16  3.519323e-17  1.246865e-02  8.147744e-02  2.758528e-09  2.534186e-11  2.167237e-16  3.340066e-18  1.096681e-17  1.095968e-23  2.015788e-21  9.610387e-26  9.377121e-25  2.671682e-29  1.251986e-30  1.006189e-19  1.858788e-19  1.024944e-22  6.861842e-09  1.312412e-09  2.390508e-10  4.239688e-10  1.750127e-09  1.122900e-04  2.012836e-08  2.749051e-07  3.772668e-09  2.561683e-14  5.129663e-12  4.191877e-18  4.947241e-21  1.468106e-17  1.675137e-13  6.625680e-11  4.454919e-12  7.072659e-01  4.108239e-35  5.242724e-34  1.134194e-33  2.357522e-24  2.568330e-24  1.000000e+00  
1.000000e+05  6.750000e-03  1.536954e-01  2.965532e+00  4.557885e-01  2.168289e+03  5.062941e-03  8.623243e-04  4.892269e-04  7.562036e-03  4.078397e-03  1.802895e-01  9.846426e-07  7.291365e-08  2.138383e-17  9.338329e-18  1.975517e-17  1.259240e-18  9.947838e-17  3.239619e-17  1.205437e-02  8.193383e-02  2.439789e-09  2.362944e-11  1.834367e-16  2.834819e-18  9.700614e-18  6.795658e-24  1.273571e-21  2.720570e-26  3.673841e-26  9.312671e-31  4.036291e-32  9.196529e-20  1.632304e-19  6.523483e-23  6.747663e-09  1.193052e-09  2.308223e-10  4.270997e-10  1.614563e-09  1.146829e-04  2.081018e-08  2.521860e-07  3.636428e-09  2.412003e-14  4.960606e-12  3.661594e-18  4.302960e-21  1.162343e-17  1.721514e-13  6.719212e-11  4.336860e-12  7.075513e-01  4.152837e-35  1.897989e-36  4.205357e-36  1.856250e-24  1.032532e-25  1.000000e+00  
1.000000e+05  7.250000e-03  1.533908e-01  2.971421e+00  4.557885e-01  2.173373e+03  4.884592e-03  7.995728e-04  4.557068e-04  7.306313e-03  3.958486e-03  1.806537e-01  9.285254e-07  7.002236e-08  2.116122e-17  8.356965e-18  1.775997e-17  1.119909e-18  8.973568e-17  3.022112e-17  1.169087e-02  8.233377e-02  2.185755e-09  2.218654e-11  1.580182e-16  2.447873e-18  8.691037e-18  6.056937e-24  1.162059e-21  2.179918e-26  1.657732e-26  3.795452e-31  1.894007e-32  8.506559e-20  1.457027e-19  6.161239e-23  6.644496e-09  1.097604e-09  2.239830e-10  4.304523e-10  1.501914e-09  1.169437e-04  2.143897e-08  2.333410e-07  3.522163e-09  2.292855e-14  4.838047e-12  3.262380e-18  3.796583e-21  1.150903e-17  1.767765e-13  6.810236e-11  4.236533e-12  7.077988e-01  4.197189e-35  7.023072e-39  1.590849e-38  1.506327e-24  3.250957e-26  1.000000e+00  
1.000000e+05  7.750000e-03  1.531274e-01  2.976531e+00  4.557885e-01  2.177792e+03  4.729011e-03  7.470228e-04  4.274686e-04  7.082238e-03  3.852689e-03  1.809699e-01  8.812195e-07  6.754355e-08  2.095237e-17  7.557120e-18  1.615621e-17  1.010133e-18  8.204698e-17  2.848764e-17  1.136993e-02  8.268646e-02  1.979876e-09  2.095791e-11  1.381895e-16  2.145236e-18  7.872425e-18  5.559645e-24  1.090381e-21  1.876009e-26  1.431966e-26  3.049074e-31  1.542279e-32  7.932438e-20  1.316526e-19  5.981389e-23  6.550821e-09  1.020171e-09  2.182908e-10  4.340485e-10  1.407138e-09  1.191007e-04  2.202262e-08  2.175295e-07  3.426088e-09  2.193156e-14  4.738762e-12  2.947238e-18  3.391178e-21  1.187464e-17  1.811909e-13  6.899170e-11  4.151038e-12  7.080150e-01  4.241430e-35  2.648577e-41  6.122912e-41  1.250105e-24  2.586996e-26  1.000000e+00  
1.000000e+05  8.250000e-03  1.528969e-01  2.981019e+00  4.557885e-01  2.181675e+03  4.592188e-03  7.024443e-04  4.033794e-04  6.883965e-03  3.758656e-03  1.812478e-01  8.408066e-07  6.539327e-08  2.075560e-17  6.895891e-18  1.484371e-17  9.217826e-19  7.585214e-17  2.708016e-17  1.108474e-02  8.299952e-02  1.810355e-09  1.990120e-11  1.224133e-16  1.903901e-18  7.198279e-18  5.148521e-24  1.030463e-21  1.641881e-26  1.281685e-26  2.557627e-31  1.303046e-32  7.446801e-20  1.201774e-19  5.832594e-23  6.465647e-09  9.564790e-10  2.135545e-10  4.379206e-10  1.326417e-09  1.211964e-04  2.257168e-08  2.040980e-07  3.345469e-09  2.108276e-14  4.655835e-12  2.692355e-18  3.061140e-21  1.230902e-17  1.854072e-13  6.987270e-11  4.078328e-12  7.082049e-01  4.285688e-35  1.016595e-43  2.392341e-43  1.057124e-24  2.208907e-26  1.000000e+00  
1.000000e+05  8.750000e-03  1.526902e-01  2.985054e+00  4.557885e-01  2.185160e+03  4.470769e-03  6.640334e-04  3.824757e-04  6.705059e-03  3.674075e-03  1.814979e-01  8.056174e-07  6.349533e-08  2.057868e-17  6.341499e-18  1.375214e-17  8.493092e-19  7.077000e-17  2.592329e-17  1.082900e-02  8.328016e-02  1.668208e-09  1.898218e-11  1.095951e-16  1.707442e-18  6.633926e-18  4.801334e-24  9.792609e-22  1.455304e-26  1.160913e-26  2.182976e-31  1.120708e-32  7.031465e-20  1.106466e-19  5.705323e-23  6.389016e-09  9.033402e-10  2.096603e-10  4.422481e-10  1.256637e-09  1.233350e-04  2.310730e-08  1.924781e-07  3.279196e-09  2.035713e-14  4.587271e-12  2.482507e-18  2.787802e-21  1.275008e-17  1.895481e-13  7.077821e-11  4.017283e-12  7.083721e-01  4.329882e-35  4.800346e-46  9.546288e-46  9.078421e-25  1.916817e-26  1.000000e+00  
1.000000e+05  9.500000e-03  1.523924e-01  2.990888e+00  4.557885e-01  2.190145e+03  4.307537e-03  6.134488e-04  3.544809e-04  6.447530e-03  3.556600e-03  1.818544e-01  7.578782e-07  6.088453e-08  2.038781e-17  5.640235e-18  1.238496e-17  7.597657e-19  6.450425e-17  2.451625e-17  1.047374e-02  8.367281e-02  1.485997e-09  1.776348e-11  9.378347e-17  1.464727e-18  5.916181e-18  4.361852e-24  9.139456e-22  1.231300e-26  1.013900e-26  1.752022e-31  9.112944e-33  6.494832e-20  9.862088e-20  5.547469e-23  6.290605e-09  8.365805e-10  2.052088e-10  4.506458e-10  1.164507e-09  1.270982e-04  2.397719e-08  1.768635e-07  3.205246e-09  1.943670e-14  4.507604e-12  2.221428e-18  2.445095e-21  1.346824e-17  1.962320e-13  7.234143e-11  3.944190e-12  7.085913e-01  4.370230e-35  6.579519e-47  7.226264e-48  7.333988e-25  1.571735e-26  1.000000e+00  
1.000000e+05  1.500000e-02  1.513903e-01  3.010686e+00  4.557885e-01  2.207462e+03  3.679302e-03  4.431723e-04  2.605634e-04  5.524454e-03  3.107670e-03  1.830833e-01  5.978416e-07  5.166881e-08  1.888961e-17  3.421137e-18  8.045194e-18  4.854175e-19  4.507737e-17  1.991172e-17  9.105479e-03  8.516814e-02  9.276931e-10  1.344630e-11  4.962937e-17  7.818326e-19  3.684174e-18  2.863781e-24  6.739279e-22  6.170207e-27  5.833582e-27  7.166047e-32  4.018021e-33  4.612871e-20  6.139940e-20  4.863505e-23  5.890051e-09  6.450640e-10  1.967083e-10  5.078799e-10  8.504923e-10  1.554851e-04  2.989540e-08  1.262503e-07  3.178389e-09  1.654948e-14  4.340534e-12  1.470857e-18  1.413744e-21  1.716032e-17  2.325519e-13  8.196091e-11  3.790608e-12  7.094717e-01  4.367077e-35  2.307279e-47  1.670944e-48  3.090508e-25  6.972635e-27  1.000000e+00  
1.000000e+05  2.500000e-02  1.510378e-01  3.017712e+00  4.557885e-01  2.213654e+03  3.451074e-03  3.887133e-04  2.300109e-04  5.179277e-03  2.939648e-03  1.835194e-01  5.443812e-07  4.840951e-08  1.815743e-17  2.785389e-18  6.782824e-18  4.080162e-19  3.949996e-17  1.854604e-17  8.590459e-03  8.572863e-02  7.676441e-10  1.200493e-11  3.844868e-17  6.075640e-19  3.043856e-18  2.405597e-24  5.945478e-22  4.679280e-27  4.691409e-27  5.027669e-32  2.936018e-33  4.005958e-20  5.076695e-20  4.605942e-23  5.788522e-09  6.044640e-10  2.012973e-10  5.547052e-10  7.488990e-10  1.814106e-04  3.491687e-08  1.102296e-07  3.413867e-09  1.597535e-14  4.413599e-12  1.289094e-18  1.131656e-21  1.949901e-17  2.567723e-13  8.910922e-11  3.850729e-12  7.097906e-01  4.368034e-35  1.559873e-47  1.064587e-48  2.190828e-25  5.029606e-27  1.000000e+00  
1.000000e+05  3.500000e-02  1.509095e-01  3.020278e+00  4.557885e-01  2.215924e+03  3.366850e-03  3.693526e-04  2.189379e-04  5.043628e-03  2.875181e-03  1.836814e-01  5.245455e-07  4.717308e-08  1.785270e-17  2.570625e-18  6.354325e-18  3.819363e-19  3.762208e-17  1.809571e-17  8.397591e-03  8.593843e-02  7.133528e-10  1.149117e-11  3.484056e-17  5.511615e-19  2.828532e-18  2.248808e-24  5.669143e-22  4.209624e-27  4.321235e-27  4.392808e-32  2.611118e-33  3.793677e-20  4.721002e-20  4.513685e-23  5.822277e-09  6.053384e-10  2.092955e-10  5.917580e-10  7.126157e-10  2.061391e-04  3.963076e-08  1.045099e-07  3.748584e-09  1.615133e-14  4.558708e-12  1.257107e-18  1.037953e-21  2.107391e-17  2.738323e-13  9.452850e-11  3.972255e-12  7.099018e-01  4.367505e-35  1.348643e-47  8.997185e-49  1.919948e-25  4.438754e-27  1.000000e+00  
1.000000e+05  4.500000e-02  1.508634e-01  3.021201e+00  4.557885e-01  2.216747e+03  3.335616e-03  3.620648e-04  2.146082e-04  4.986152e-03  2.849213e-03  1.837428e-01  5.165579e-07  4.667092e-08  1.772471e-17  2.492036e-18  6.199693e-18  3.725290e-19  3.696358e-17  1.795298e-17  8.325525e-03  8.601687e-02  6.934948e-10  1.130341e-11  3.355313e-17  5.310030e-19  2.751636e-18  2.192520e-24  5.572900e-22  4.046425e-27  4.193819e-27  4.177371e-32  2.501731e-33  3.716850e-20  4.595189e-20  4.482749e-23  5.909997e-09  6.202141e-10  2.183276e-10  6.237296e-10  6.989130e-10  2.302822e-04  4.422357e-08  1.023091e-07  4.122727e-09  1.659337e-14  4.726896e-12  1.274817e-18  1.003976e-21  2.229069e-17  2.875049e-13  9.909377e-11  4.113016e-12  7.099362e-01  4.367304e-35  1.279073e-47  8.461195e-49  1.826488e-25  4.236280e-27  1.000000e+00  
1.000000e+05  5.500000e-02  1.508485e-01  3.021499e+00  4.557885e-01  2.217020e+03  3.324504e-03  3.592411e-04  2.127778e-04  4.958552e-03  2.837927e-03  1.837660e-01  5.129987e-07  4.644656e-08  1.766682e-17  2.462536e-18  6.144499e-18  3.691534e-19  3.674916e-17  1.792305e-17  8.299617e-03  8.604514e-02  6.860909e-10  1.123715e-11  3.308521e-17  5.236602e-19  2.724833e-18  2.172862e-24  5.543394e-22  3.990513e-27  4.153055e-27  4.104662e-32  2.466401e-33  3.689913e-20  4.552412e-20  4.475022e-23  6.018233e-09  6.402332e-10  2.276877e-10  6.533508e-10  6.935763e-10  2.540669e-04  4.874544e-08  1.014057e-07  4.511942e-09  1.713442e-14  4.902721e-12  1.310918e-18  9.913632e-22  2.334964e-17  2.996725e-13  1.032708e-10  4.259894e-12  7.099415e-01  4.382851e-35  1.256798e-47  8.289783e-49  1.793641e-25  4.167466e-27  1.000000e+00  
1.000000e+05  6.500000e-02  1.508455e-01  3.021559e+00  4.557885e-01  2.217082e+03  3.321120e-03  3.581156e-04  2.119000e-04  4.942510e-03  2.832303e-03  1.837745e-01  5.111352e-07  4.632910e-08  1.763632e-17  2.451515e-18  6.126837e-18  3.680517e-19  3.670252e-17  1.793574e-17  8.291481e-03  8.605409e-02  6.833834e-10  1.121722e-11  3.292349e-17  5.211081e-19  2.716922e-18  2.167036e-24  5.539225e-22  3.974528e-27  4.144779e-27  4.084521e-32  2.458463e-33  3.681873e-20  4.540904e-20  4.476139e-23  6.133447e-09  6.621123e-10  2.371207e-10  6.818548e-10  6.914249e-10  2.775779e-04  5.321107e-08  1.009957e-07  4.905666e-09  1.771093e-14  5.080561e-12  1.353977e-18  9.867702e-22  2.433803e-17  3.111553e-13  1.072655e-10  4.408136e-12  7.099357e-01  4.290660e-35  1.251863e-47  8.250962e-49  1.783143e-25  4.148094e-27  1.000000e+00  
1.000000e+05  7.500000e-02  1.508471e-01  3.021526e+00  4.557885e-01  2.217064e+03  3.320714e-03  3.576438e-04  2.113902e-04  4.930989e-03  2.828878e-03  1.837773e-01  5.099298e-07  4.625323e-08  1.761646e-17  2.447568e-18  6.123540e-18  3.678201e-19  3.672003e-17  1.796465e-17  8.290200e-03  8.605560e-02  6.824761e-10  1.121511e-11  3.287869e-17  5.203857e-19  2.716245e-18  2.166498e-24  5.544737e-22  3.973741e-27  4.148895e-27  4.084331e-32  2.460938e-33  3.681052e-20  4.541342e-20  4.480615e-23  6.250202e-09  6.845664e-10  2.465254e-10  7.097558e-10  6.904999e-10  3.008459e-04  5.762493e-08  1.007761e-07  5.299240e-09  1.829771e-14  5.258202e-12  1.399547e-18  9.852436e-22  2.529193e-17  3.222918e-13  1.111632e-10  4.555875e-12  7.099257e-01  1.598815e-34  1.254154e-47  8.264097e-49  1.781132e-25  4.147515e-27  1.000000e+00  
1.000000e+05  8.500000e-02  1.508505e-01  3.021458e+00  4.557885e-01  2.217014e+03  3.321453e-03  3.574250e-04  2.110244e-04  4.921277e-03  2.826318e-03  1.837780e-01  5.089842e-07  4.619377e-08  1.760069e-17  2.446343e-18  6.125747e-18  3.679221e-19  3.676199e-17  1.799961e-17  8.291557e-03  8.605424e-02  6.822623e-10  1.121985e-11  3.287882e-17  5.203667e-19  2.718343e-18  2.167979e-24  5.553916e-22  3.978761e-27  4.157733e-27  4.091754e-32  2.467318e-33  3.682982e-20  4.546342e-20  4.486336e-23  6.366285e-09  7.070742e-10  2.558565e-10  7.372510e-10  6.900499e-10  3.238723e-04  6.198669e-08  1.006308e-07  5.690459e-09  1.888441e-14  5.434677e-12  1.445835e-18  9.848960e-22  2.622559e-17  3.332146e-13  1.149968e-10  4.702304e-12  7.099141e-01  6.774677e-33  7.493635e-48  6.810101e-49  1.782367e-25  4.154121e-27  1.000000e+00  
1.000000e+05  9.500000e-02  1.508545e-01  3.021379e+00  4.557885e-01  2.216954e+03  3.322591e-03  3.573050e-04  2.107218e-04  4.912510e-03  2.824146e-03  1.837778e-01  5.081609e-07  4.614201e-08  1.758667e-17  2.446144e-18  6.129895e-18  3.681426e-19  3.681170e-17  1.803579e-17  8.293843e-03  8.605186e-02  6.823092e-10  1.122695e-11  3.289546e-17  5.206064e-19  2.721405e-18  2.170148e-24  5.564108e-22  3.985759e-27  4.167940e-27  3.939469e-32  1.092310e-33  3.685843e-20  4.552868e-20  4.492873e-23  6.478688e-09  7.290068e-10  2.649211e-10  7.639069e-10  6.897865e-10  3.462309e-04  6.621582e-08  1.005172e-07  6.071092e-09  1.945590e-14  5.606293e-12  1.491243e-18  9.849882e-22  2.712762e-17  3.437761e-13  1.187085e-10  4.844382e-12  7.099023e-01  5.147601e-32  9.716994e-44  3.252062e-45  1.784757e-25  4.163182e-27  1.000000e+00  
1.000000e+05  1.000000e-01  1.508545e-01  3.021379e+00  4.557885e-01  2.216954e+03  3.322591e-03  3.573050e-04  2.107218e-04  4.912510e-03  2.824146e-03  1.837778e-01  5.081609e-07  4.614201e-08  1.758667e-17  2.446144e-18  6.129895e-18  3.681426e-19  3.681170e-17  1.803579e-17  8.293843e-03  8.605186e-02  6.823092e-10  1.122695e-11  3.289546e-17  5.206064e-19  2.721405e-18  2.170148e-24  5.564108e-22  3.985759e-27  4.167940e-27  3.939469e-32  1.092310e-33  3.685843e-20  4.552868e-20  4.492873e-23  6.478688e-09  7.290068e-10  2.649211e-10  7.639069e-10  6.897865e-10  3.462309e-04  6.621582e-08  1.005172e-07  6.071092e-09  1.945590e-14  5.606293e-12  1.491243e-18  9.849882e-22  2.712762e-17  3.437761e-13  1.187085e-10  4.844382e-12  7.099023e-01  5.147603e-32  9.716994e-44  3.252062e-45  1.784757e-25  4.163182e-27  1.000000e+00  
