t,x,Weight,Equiv. Sphere Diameter (nm),Collision Diameter (nm),Mobility Diameter (nm),Surface Area (cm2),Volume (cm3),Mass (g),Age (s),pah
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.014666,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0146654,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0146589,32
0.02,1.3825,1.70898e+08,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0145554,64
0.02,1.3825,1.70898e+08,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0144966,64
0.02,1.3825,1.70898e+08,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0144826,64
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0113363,32
0.02,1.3825,1.70898e+08,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.00901073,64
0.02,1.3825,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0141758,48
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0141741,32
0.02,1.3825,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0140937,48
0.02,1.3825,1.70898e+08,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0140767,64
0.02,1.3825,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0140205,48
0.02,1.3825,1.70898e+08,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0139962,64
0.02,1.3825,1.70898e+08,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0138306,96
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00172138,32
0.02,1.3825,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0136633,48
0.02,1.3825,1.70898e+08,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0136289,80
0.02,1.3825,1.70898e+08,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0114186,64
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0132873,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.011288,32
0.02,1.3825,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0132029,48
0.02,1.3825,1.70898e+08,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0131897,80
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0109868,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00440339,32
0.02,1.3825,1.70898e+08,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.00637374,64
0.02,1.3825,1.70898e+08,1.33288,1.33288,1.33288,5.58129e-14,1.23987e-21,2.23176e-21,0.0128261,112
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00122135,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0103786,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.000568077,32
0.02,1.3825,1.70898e+08,1.39355,1.39355,1.39355,6.10092e-14,1.41699e-21,2.55059e-21,0.00987298,128
0.02,1.3825,1.70898e+08,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.00613479,64
0.02,1.3825,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0125807,48
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.000234929,32
0.02,1.3825,1.70898e+08,1.39355,1.39355,1.39355,6.10092e-14,1.41699e-21,2.55059e-21,0.0124622,128
0.02,1.3825,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0114603,48
0.02,1.3825,1.70898e+08,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0123956,64
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00188808,32
0.02,1.3825,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0123538,48
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.012208,32
0.02,1.3825,1.70898e+08,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.00851555,64
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0121594,32
0.02,1.3825,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00333008,48
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00449417,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0119246,32
0.02,1.3825,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0118314,48
0.02,1.3825,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00935776,48
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0118179,32
0.02,1.3825,1.70898e+08,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.00872363,80
0.02,1.3825,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0117544,48
0.02,1.3825,1.70898e+08,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0117506,80
0.02,1.3825,1.70898e+08,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0111713,64
0.02,1.3825,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0110339,48
0.02,1.3825,1.70898e+08,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0110241,96
0.02,1.3825,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0110134,48
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0109258,32
0.02,1.3825,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0107634,48
0.02,1.3825,1.70898e+08,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0107299,64
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00963777,32
0.02,1.3825,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00940179,48
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0028574,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.010672,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0106719,32
0.02,1.3825,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0106631,48
0.02,1.3825,1.70898e+08,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0102961,64
0.02,1.3825,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00260784,48
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0074983,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00407266,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00998166,32
0.02,1.3825,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0055723,48
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00192302,32
0.02,1.3825,1.70898e+08,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.00944325,96
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00940514,32
0.02,1.3825,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00317916,48
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00891237,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00889307,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00886181,32
0.02,1.3825,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00885905,48
0.02,1.3825,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00881268,48
0.02,1.3825,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00880603,48
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00876568,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00875226,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00873994,32
0.02,1.3825,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00872418,48
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,7.8102e-05,32
0.02,1.3825,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00295176,48
0.02,1.3825,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00299993,48
0.02,1.3825,1.70898e+08,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.00858245,64
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00308251,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00843605,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00499879,32
0.02,1.3825,1.70898e+08,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.00756117,80
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00820863,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00819776,32
0.02,1.3825,1.70898e+08,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.00567602,64
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00569664,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00792217,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00252693,32
0.02,1.3825,1.70898e+08,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.00737617,80
0.02,1.3825,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00776735,48
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00776396,32
0.02,1.3825,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00765688,48
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0076526,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00764644,32
0.02,1.3825,1.70898e+08,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.00756326,96
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00752442,32
0.02,1.3825,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00752245,48
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00712753,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00704876,32
0.02,1.3825,1.70898e+08,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0070293,64
0.02,1.3825,1.70898e+08,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.00537731,80
0.02,1.3825,1.70898e+08,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.00698096,64
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0066763,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00666214,32
0.02,1.3825,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0027259,48
0.02,1.3825,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00599012,48
0.02,1.3825,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00640509,48
0.02,1.3825,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00637607,48
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00629471,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00238933,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00617532,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00351147,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00612881,32
0.02,1.3825,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0013426,48
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00584659,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0058334,32
0.02,1.3825,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00559284,48
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00548726,32
0.02,1.3825,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00546943,48
0.02,1.3825,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00391608,48
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00187893,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00218442,32
0.02,1.3825,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00522139,48
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00270813,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00507329,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.000639033,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00504462,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00502443,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00474683,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00323339,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00466088,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00460563,32
0.02,1.3825,1.70898e+08,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.00340868,64
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00327435,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00244086,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00310865,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00300379,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00220914,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00102614,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.000863048,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.000850087,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.000845233,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.000589088,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.000285679,32
0.02,1.3825,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.000248174,32
0.1,0.25,4.27246e+07,2.844,2.844,2.844,2.54102e-13,1.20444e-20,2.168e-20,0.0999771,1088
0.1,0.25,4.27246e+07,3.81394,3.81394,3.81394,4.56981e-13,2.90484e-20,5.2287e-20,0.0998996,2624
0.1,0.25,4.27246e+07,2.38294,2.38294,2.38294,1.78392e-13,7.08497e-21,1.27529e-20,0.0998716,640
0.1,0.25,4.27246e+07,3.33854,3.33854,3.33854,3.50158e-13,1.94837e-20,3.50706e-20,0.0964016,1760
0.1,0.25,4.27246e+07,2.8987,2.8987,2.8987,2.63972e-13,1.27529e-20,2.29553e-20,0.099669,1152
0.1,0.25,4.27246e+07,3.05154,3.05154,3.05154,2.92542e-13,1.48784e-20,2.67812e-20,0.0996213,1344
0.1,0.25,4.27246e+07,4.35995,4.35995,4.35995,5.97191e-13,4.33954e-20,7.81117e-20,0.0995754,3920
0.1,0.25,4.27246e+07,2.97708,2.97708,2.97708,2.7844e-13,1.38157e-20,2.48682e-20,0.0995214,1248
0.1,0.25,4.27246e+07,3.30791,3.30791,3.30791,3.43762e-13,1.89523e-20,3.41141e-20,0.0993452,1712
0.1,0.25,4.27246e+07,4.3059,4.3059,4.3059,5.82475e-13,4.18013e-20,7.52423e-20,0.0996213,3776
0.1,0.25,4.27246e+07,4.19992,4.19992,4.19992,5.54156e-13,3.87902e-20,6.98223e-20,0.0995214,3504
0.1,0.25,4.27246e+07,3.38838,3.38838,3.38838,3.6069e-13,2.03693e-20,3.66647e-20,0.0992224,1840
0.1,0.25,4.27246e+07,4.29981,4.29981,4.29981,5.80828e-13,4.16242e-20,7.49235e-20,0.0991643,3760
0.1,0.25,4.27246e+07,3.59197,3.59197,3.59197,4.05337e-13,2.4266e-20,4.36788e-20,0.0992224,2192
0.1,0.25,4.27246e+07,3.35866,3.35866,3.35866,3.5439e-13,1.98379e-20,3.57082e-20,0.0991511,1792
0.1,0.25,4.27246e+07,2.03738,2.03738,2.03738,1.30405e-13,4.4281e-21,7.97059e-21,0.0812973,400
0.1,0.25,4.27246e+07,1.75576,1.75576,1.75576,9.68461e-14,2.83399e-21,5.10118e-21,0.0990644,256
0.1,0.25,4.27246e+07,3.64366,3.64366,3.64366,4.17087e-13,2.53288e-20,4.55918e-20,0.0989736,2288
0.1,0.25,4.27246e+07,3.01477,3.01477,3.01477,2.85535e-13,1.43471e-20,2.58247e-20,0.0987872,1296
0.1,0.25,4.27246e+07,4.72583,4.72583,4.72583,7.01625e-13,5.52627e-20,9.94729e-20,0.0972613,4992
0.1,0.25,4.27246e+07,5.18891,5.18891,5.18891,8.45867e-13,7.31523e-20,1.31674e-19,0.0964458,6608
0.1,0.25,4.27246e+07,2.93842,2.93842,2.93842,2.71254e-13,1.32843e-20,2.39118e-20,0.0986469,1200
0.1,0.25,4.27246e+07,2.56694,2.56694,2.56694,2.07006e-13,8.85621e-21,1.59412e-20,0.0986281,800
0.1,0.25,4.27246e+07,4.18065,4.18065,4.18065,5.49083e-13,3.82588e-20,6.88659e-20,0.0995754,3456
0.1,0.25,4.27246e+07,4.23164,4.23164,4.23164,5.62558e-13,3.96758e-20,7.14165e-20,0.0956165,3584
0.1,0.25,4.27246e+07,3.21244,3.21244,3.21244,3.24205e-13,1.73582e-20,3.12447e-20,0.0984416,1568
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00936185,32
0.1,0.25,4.27246e+07,3.01477,3.01477,3.01477,2.85535e-13,1.43471e-20,2.58247e-20,0.0982944,1296
0.1,0.25,4.27246e+07,2.16504,2.16504,2.16504,1.47259e-13,5.31372e-21,9.5647e-21,0.0811518,480
0.1,0.25,4.27246e+07,2.23493,2.23493,2.23493,1.5692e-13,5.8451e-21,1.05212e-20,0.0547907,528
0.1,0.25,4.27246e+07,4.42425,4.42425,4.42425,6.14935e-13,4.53438e-20,8.16188e-20,0.0991621,4096
0.1,0.25,4.27246e+07,2.88522,2.88522,2.88522,2.61522e-13,1.25758e-20,2.26365e-20,0.097988,1136
0.1,0.25,4.27246e+07,3.96307,3.96307,3.96307,4.93417e-13,3.25908e-20,5.86635e-20,0.097837,2944
0.1,0.25,4.27246e+07,2.95142,2.95142,2.95142,2.7366e-13,1.34614e-20,2.42306e-20,0.0993452,1216
0.1,0.25,4.27246e+07,2.16504,2.16504,2.16504,1.47259e-13,5.31372e-21,9.5647e-21,0.0660115,480
0.1,0.25,4.27246e+07,4.46986,4.46986,4.46986,6.2768e-13,4.67608e-20,8.41694e-20,0.0992816,4224
0.1,0.25,4.27246e+07,3.41759,3.41759,3.41759,3.66936e-13,2.09006e-20,3.76212e-20,0.097739,1888
0.1,0.25,4.27246e+07,3.75089,3.75089,3.75089,4.41996e-13,2.76314e-20,4.97365e-20,0.099669,2496
0.1,0.25,4.27246e+07,4.06114,4.06114,4.06114,5.18138e-13,3.50706e-20,6.3127e-20,0.0989736,3168
0.1,0.25,4.27246e+07,3.39817,3.39817,3.39817,3.62778e-13,2.05464e-20,3.69835e-20,0.0975078,1856
0.1,0.25,4.27246e+07,2.8987,2.8987,2.8987,2.63972e-13,1.27529e-20,2.29553e-20,0.0974667,1152
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00024746,32
0.1,0.25,4.27246e+07,4.08155,4.08155,4.08155,5.23359e-13,3.5602e-20,6.40835e-20,0.0985341,3216
0.1,0.25,4.27246e+07,3.66897,3.66897,3.66897,4.229e-13,2.58601e-20,4.65482e-20,0.0986281,2336
0.1,0.25,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0200133,64
0.1,0.25,4.27246e+07,2.61729,2.61729,2.61729,2.15205e-13,9.38758e-21,1.68976e-20,0.0974667,848
0.1,0.25,4.27246e+07,2.2792,2.2792,2.2792,1.63198e-13,6.19934e-21,1.11588e-20,0.0678233,560
0.1,0.25,4.27246e+07,2.44108,2.44108,2.44108,1.87204e-13,7.61634e-21,1.37094e-20,0.0960318,688
0.1,0.25,4.27246e+07,2.6498,2.6498,2.6498,2.20586e-13,9.74183e-21,1.75353e-20,0.0971167,880
0.1,0.25,4.27246e+07,3.40791,3.40791,3.40791,3.6486e-13,2.07235e-20,3.73023e-20,0.0989736,1872
0.1,0.25,4.27246e+07,4.2063,4.2063,4.2063,5.55841e-13,3.89673e-20,7.01412e-20,0.0990644,3520
0.1,0.25,4.27246e+07,2.49658,2.49658,2.49658,1.95813e-13,8.14771e-21,1.46659e-20,0.0969217,736
0.1,0.25,4.27246e+07,2.87161,2.87161,2.87161,2.5906e-13,1.23987e-20,2.23176e-20,0.0968902,1120
0.1,0.25,4.27246e+07,5.15094,5.15094,5.15094,8.33534e-13,7.15582e-20,1.28805e-19,0.0998996,6464
0.1,0.25,4.27246e+07,2.45986,2.45986,2.45986,1.90095e-13,7.79346e-21,1.40282e-20,0.0971622,704
0.1,0.25,4.27246e+07,4.26909,4.26909,4.26909,5.7256e-13,4.07386e-20,7.33294e-20,0.0995214,3680
0.1,0.25,4.27246e+07,3.67732,3.67732,3.67732,4.24829e-13,2.60372e-20,4.6867e-20,0.0964016,2352
0.1,0.25,4.27246e+07,2.56694,2.56694,2.56694,2.07006e-13,8.85621e-21,1.59412e-20,0.0963406,800
0.1,0.25,4.27246e+07,2.95142,2.95142,2.95142,2.7366e-13,1.34614e-20,2.42306e-20,0.0925848,1216
0.1,0.25,4.27246e+07,3.6266,3.6266,3.6266,4.13189e-13,2.49745e-20,4.49541e-20,0.0975196,2256
0.1,0.25,4.27246e+07,4.23164,4.23164,4.23164,5.62558e-13,3.96758e-20,7.14165e-20,0.0975078,3584
0.1,0.25,4.27246e+07,2.11582,2.11582,2.11582,1.4064e-13,4.95948e-21,8.92706e-21,0.0960318,448
