t,x,Weight,Equiv. Sphere Diameter (nm),Collision Diameter (nm),Mobility Diameter (nm),Surface Area (cm2),Volume (cm3),Mass (g),Age (s),pah
0.1,0.75,1.70898e+08,1.39355,1.39355,1.39355,6.10092e-14,1.41699e-21,2.55059e-21,0.0924422,128
0.1,0.75,1.70898e+08,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0924016,80
0.1,0.75,1.70898e+08,1.54961,1.54961,1.54961,7.54393e-14,1.94837e-21,3.50706e-21,0.0923911,176
0.1,0.75,1.70898e+08,1.44935,1.44935,1.44935,6.59929e-14,1.59412e-21,2.86941e-21,0.0923404,144
0.1,0.75,1.70898e+08,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0923059,64
0.1,0.75,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0922902,48
0.1,0.75,1.70898e+08,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0921974,96
0.1,0.75,1.70898e+08,1.33288,1.33288,1.33288,5.58129e-14,1.23987e-21,2.23176e-21,0.0920665,112
0.1,0.75,1.70898e+08,1.44935,1.44935,1.44935,6.59929e-14,1.59412e-21,2.86941e-21,0.0920097,144
0.1,0.75,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.091972,32
0.1,0.75,1.70898e+08,1.59522,1.59522,1.59522,7.99447e-14,2.12549e-21,3.82588e-21,0.091952,192
0.1,0.75,1.70898e+08,1.33288,1.33288,1.33288,5.58129e-14,1.23987e-21,2.23176e-21,0.0919273,112
0.1,0.75,1.70898e+08,1.39355,1.39355,1.39355,6.10092e-14,1.41699e-21,2.55059e-21,0.0918561,128
0.1,0.75,1.70898e+08,1.75576,1.75576,1.75576,9.68461e-14,2.83399e-21,5.10118e-21,0.0917359,256
0.1,0.75,1.70898e+08,1.39355,1.39355,1.39355,6.10092e-14,1.41699e-21,2.55059e-21,0.0916495,128
0.1,0.75,1.70898e+08,1.50116,1.50116,1.50116,7.07949e-14,1.77124e-21,3.18823e-21,0.0916249,160
0.1,0.75,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0916204,48
0.1,0.75,1.70898e+08,1.50116,1.50116,1.50116,7.07949e-14,1.77124e-21,3.18823e-21,0.0915911,160
0.1,0.75,1.70898e+08,1.33288,1.33288,1.33288,5.58129e-14,1.23987e-21,2.23176e-21,0.0914751,112
0.1,0.75,1.70898e+08,1.59522,1.59522,1.59522,7.99447e-14,2.12549e-21,3.82588e-21,0.0914737,192
0.1,0.75,1.70898e+08,1.39355,1.39355,1.39355,6.10092e-14,1.41699e-21,2.55059e-21,0.09144,128
0.1,0.75,1.70898e+08,1.39355,1.39355,1.39355,6.10092e-14,1.41699e-21,2.55059e-21,0.0913922,128
0.1,0.75,1.70898e+08,1.50116,1.50116,1.50116,7.07949e-14,1.77124e-21,3.18823e-21,0.0913217,160
0.1,0.75,1.70898e+08,1.44935,1.44935,1.44935,6.59929e-14,1.59412e-21,2.86941e-21,0.0912979,144
0.1,0.75,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0912307,48
0.1,0.75,1.70898e+08,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0912245,96
0.1,0.75,1.70898e+08,1.59522,1.59522,1.59522,7.99447e-14,2.12549e-21,3.82588e-21,0.0911437,192
0.1,0.75,1.70898e+08,1.67933,1.67933,1.67933,8.85974e-14,2.47974e-21,4.46353e-21,0.0911241,224
0.1,0.75,1.70898e+08,1.7184,1.7184,1.7184,9.27676e-14,2.65686e-21,4.78235e-21,0.0910767,240
0.1,0.75,1.70898e+08,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0784143,64
0.1,0.75,1.70898e+08,1.44935,1.44935,1.44935,6.59929e-14,1.59412e-21,2.86941e-21,0.0908557,144
0.1,0.75,1.70898e+08,1.33288,1.33288,1.33288,5.58129e-14,1.23987e-21,2.23176e-21,0.0908349,112
0.1,0.75,1.70898e+08,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0907846,96
0.1,0.75,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0907843,32
0.1,0.75,1.70898e+08,1.39355,1.39355,1.39355,6.10092e-14,1.41699e-21,2.55059e-21,0.0907699,128
0.1,0.75,1.70898e+08,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0905986,64
0.1,0.75,1.70898e+08,1.59522,1.59522,1.59522,7.99447e-14,2.12549e-21,3.82588e-21,0.0904885,192
0.1,0.75,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0904862,32
0.1,0.75,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0904493,48
0.1,0.75,1.70898e+08,1.33288,1.33288,1.33288,5.58129e-14,1.23987e-21,2.23176e-21,0.0903889,112
0.1,0.75,1.70898e+08,1.75576,1.75576,1.75576,9.68461e-14,2.83399e-21,5.10118e-21,0.0903327,256
0.1,0.75,1.70898e+08,1.33288,1.33288,1.33288,5.58129e-14,1.23987e-21,2.23176e-21,0.090316,112
0.1,0.75,1.70898e+08,1.7184,1.7184,1.7184,9.27676e-14,2.65686e-21,4.78235e-21,0.0902728,240
0.1,0.75,1.70898e+08,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0902438,80
0.1,0.75,1.70898e+08,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0902148,96
0.1,0.75,1.70898e+08,1.63835,1.63835,1.63835,8.43266e-14,2.30261e-21,4.1447e-21,0.0902135,208
0.1,0.75,1.70898e+08,1.54961,1.54961,1.54961,7.54393e-14,1.94837e-21,3.50706e-21,0.0901566,176
0.1,0.75,1.70898e+08,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.089964,96
0.1,0.75,1.70898e+08,1.54961,1.54961,1.54961,7.54393e-14,1.94837e-21,3.50706e-21,0.0898382,176
0.1,0.75,1.70898e+08,1.67933,1.67933,1.67933,8.85974e-14,2.47974e-21,4.46353e-21,0.0898198,224
0.1,0.75,1.70898e+08,1.67933,1.67933,1.67933,8.85974e-14,2.47974e-21,4.46353e-21,0.0897245,224
0.1,0.75,1.70898e+08,1.39355,1.39355,1.39355,6.10092e-14,1.41699e-21,2.55059e-21,0.0897013,128
0.1,0.75,1.70898e+08,1.50116,1.50116,1.50116,7.07949e-14,1.77124e-21,3.18823e-21,0.0896705,160
0.1,0.75,1.70898e+08,1.54961,1.54961,1.54961,7.54393e-14,1.94837e-21,3.50706e-21,0.0894251,176
0.1,0.75,1.70898e+08,1.67933,1.67933,1.67933,8.85974e-14,2.47974e-21,4.46353e-21,0.0894187,224
0.1,0.75,1.70898e+08,1.7184,1.7184,1.7184,9.27676e-14,2.65686e-21,4.78235e-21,0.0893677,240
0.1,0.75,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0893163,48
0.1,0.75,1.70898e+08,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0892808,64
0.1,0.75,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0892506,48
0.1,0.75,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0891736,48
0.1,0.75,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0891424,32
0.1,0.75,1.70898e+08,1.59522,1.59522,1.59522,7.99447e-14,2.12549e-21,3.82588e-21,0.0891149,192
0.1,0.75,1.70898e+08,1.33288,1.33288,1.33288,5.58129e-14,1.23987e-21,2.23176e-21,0.0890859,112
0.1,0.75,1.70898e+08,1.54961,1.54961,1.54961,7.54393e-14,1.94837e-21,3.50706e-21,0.0890732,176
0.1,0.75,1.70898e+08,1.39355,1.39355,1.39355,6.10092e-14,1.41699e-21,2.55059e-21,0.0890107,128
0.1,0.75,1.70898e+08,1.59522,1.59522,1.59522,7.99447e-14,2.12549e-21,3.82588e-21,0.0889859,192
0.1,0.75,1.70898e+08,1.54961,1.54961,1.54961,7.54393e-14,1.94837e-21,3.50706e-21,0.0888798,176
0.1,0.75,1.70898e+08,1.44935,1.44935,1.44935,6.59929e-14,1.59412e-21,2.86941e-21,0.0888761,144
0.1,0.75,1.70898e+08,1.50116,1.50116,1.50116,7.07949e-14,1.77124e-21,3.18823e-21,0.0888545,160
0.1,0.75,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.088784,48
0.1,0.75,1.70898e+08,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.088731,96
0.1,0.75,1.70898e+08,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0887284,96
0.1,0.75,1.70898e+08,1.39355,1.39355,1.39355,6.10092e-14,1.41699e-21,2.55059e-21,0.088727,128
0.1,0.75,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0448494,32
0.1,0.75,1.70898e+08,1.33288,1.33288,1.33288,5.58129e-14,1.23987e-21,2.23176e-21,0.0886065,112
0.1,0.75,1.70898e+08,1.39355,1.39355,1.39355,6.10092e-14,1.41699e-21,2.55059e-21,0.0884976,128
0.1,0.75,1.70898e+08,1.63835,1.63835,1.63835,8.43266e-14,2.30261e-21,4.1447e-21,0.088428,208
0.1,0.75,1.70898e+08,1.39355,1.39355,1.39355,6.10092e-14,1.41699e-21,2.55059e-21,0.088361,128
0.1,0.75,1.70898e+08,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0883101,64
0.1,0.75,1.70898e+08,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0883017,96
0.1,0.75,1.70898e+08,1.63835,1.63835,1.63835,8.43266e-14,2.30261e-21,4.1447e-21,0.088277,208
0.1,0.75,1.70898e+08,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0881693,64
0.1,0.75,1.70898e+08,1.7184,1.7184,1.7184,9.27676e-14,2.65686e-21,4.78235e-21,0.0881223,240
0.1,0.75,1.70898e+08,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0881172,96
0.1,0.75,1.70898e+08,1.39355,1.39355,1.39355,6.10092e-14,1.41699e-21,2.55059e-21,0.0880448,128
0.1,0.75,1.70898e+08,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0880269,64
0.1,0.75,1.70898e+08,1.63835,1.63835,1.63835,8.43266e-14,2.30261e-21,4.1447e-21,0.0879062,208
0.1,0.75,1.70898e+08,1.33288,1.33288,1.33288,5.58129e-14,1.23987e-21,2.23176e-21,0.0877534,112
0.1,0.75,1.70898e+08,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0876658,96
0.1,0.75,1.70898e+08,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0875906,80
0.1,0.75,1.70898e+08,1.63835,1.63835,1.63835,8.43266e-14,2.30261e-21,4.1447e-21,0.0874809,208
0.1,0.75,1.70898e+08,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0343688,80
0.1,0.75,1.70898e+08,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0873484,80
0.1,0.75,1.70898e+08,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0873021,96
0.1,0.75,1.70898e+08,1.63835,1.63835,1.63835,8.43266e-14,2.30261e-21,4.1447e-21,0.0872575,208
0.1,0.75,1.70898e+08,1.33288,1.33288,1.33288,5.58129e-14,1.23987e-21,2.23176e-21,0.0872392,112
0.1,0.75,1.70898e+08,1.59522,1.59522,1.59522,7.99447e-14,2.12549e-21,3.82588e-21,0.0872298,192
0.1,0.75,1.70898e+08,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0872011,64
0.1,0.75,1.70898e+08,1.75576,1.75576,1.75576,9.68461e-14,2.83399e-21,5.10118e-21,0.0871843,256
0.1,0.75,1.70898e+08,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0871592,96
0.1,0.75,1.70898e+08,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0870362,96
0.1,0.75,1.70898e+08,1.67933,1.67933,1.67933,8.85974e-14,2.47974e-21,4.46353e-21,0.0869357,224
0.1,0.75,1.70898e+08,1.33288,1.33288,1.33288,5.58129e-14,1.23987e-21,2.23176e-21,0.0868873,112
0.1,0.75,1.70898e+08,1.54961,1.54961,1.54961,7.54393e-14,1.94837e-21,3.50706e-21,0.086873,176
0.1,0.75,1.70898e+08,1.33288,1.33288,1.33288,5.58129e-14,1.23987e-21,2.23176e-21,0.086835,112
0.1,0.75,1.70898e+08,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0868255,96
0.1,0.75,1.70898e+08,1.50116,1.50116,1.50116,7.07949e-14,1.77124e-21,3.18823e-21,0.0868178,160
0.1,0.75,1.70898e+08,1.33288,1.33288,1.33288,5.58129e-14,1.23987e-21,2.23176e-21,0.0867507,112
0.1,0.75,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0628728,48
0.1,0.75,1.70898e+08,1.54961,1.54961,1.54961,7.54393e-14,1.94837e-21,3.50706e-21,0.0867309,176
0.1,0.75,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0867181,48
0.1,0.75,1.70898e+08,1.50116,1.50116,1.50116,7.07949e-14,1.77124e-21,3.18823e-21,0.0866631,160
0.1,0.75,1.70898e+08,1.44935,1.44935,1.44935,6.59929e-14,1.59412e-21,2.86941e-21,0.0866416,144
0.1,0.75,1.70898e+08,1.59522,1.59522,1.59522,7.99447e-14,2.12549e-21,3.82588e-21,0.0866129,192
0.1,0.75,1.70898e+08,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0866105,96
0.1,0.75,1.70898e+08,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0865925,96
0.1,0.75,1.70898e+08,1.33288,1.33288,1.33288,5.58129e-14,1.23987e-21,2.23176e-21,0.0865862,112
0.1,0.75,1.70898e+08,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0865114,80
0.1,0.75,1.70898e+08,1.67933,1.67933,1.67933,8.85974e-14,2.47974e-21,4.46353e-21,0.0864989,224
0.1,0.75,1.70898e+08,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0864025,64
0.1,0.75,1.70898e+08,1.39355,1.39355,1.39355,6.10092e-14,1.41699e-21,2.55059e-21,0.0863699,128
0.1,0.75,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0862985,48
0.1,0.75,1.70898e+08,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0862961,96
0.1,0.75,1.70898e+08,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0862706,96
0.1,0.75,1.70898e+08,1.63835,1.63835,1.63835,8.43266e-14,2.30261e-21,4.1447e-21,0.0862194,208
0.1,0.75,1.70898e+08,1.44935,1.44935,1.44935,6.59929e-14,1.59412e-21,2.86941e-21,0.0862083,144
0.1,0.75,1.70898e+08,1.54961,1.54961,1.54961,7.54393e-14,1.94837e-21,3.50706e-21,0.0861903,176
0.1,0.75,1.70898e+08,1.54961,1.54961,1.54961,7.54393e-14,1.94837e-21,3.50706e-21,0.0861773,176
0.1,0.75,1.70898e+08,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0861717,64
0.1,0.75,1.70898e+08,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0861678,80
0.1,0.75,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0454662,48
0.1,0.75,1.70898e+08,1.67933,1.67933,1.67933,8.85974e-14,2.47974e-21,4.46353e-21,0.0861045,224
0.1,0.75,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.086095,48
0.1,0.75,1.70898e+08,1.39355,1.39355,1.39355,6.10092e-14,1.41699e-21,2.55059e-21,0.0860591,128
0.1,0.75,1.70898e+08,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0859353,96
0.1,0.75,1.70898e+08,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0858707,96
0.1,0.75,1.70898e+08,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0858624,80
0.1,0.75,1.70898e+08,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0858438,64
0.1,0.75,1.70898e+08,1.59522,1.59522,1.59522,7.99447e-14,2.12549e-21,3.82588e-21,0.0858204,192
0.1,0.75,1.70898e+08,1.50116,1.50116,1.50116,7.07949e-14,1.77124e-21,3.18823e-21,0.0858077,160
0.1,0.75,1.70898e+08,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0857859,64
0.1,0.75,1.70898e+08,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0857534,80
0.1,0.75,1.70898e+08,1.54961,1.54961,1.54961,7.54393e-14,1.94837e-21,3.50706e-21,0.0857442,176
0.1,0.75,1.70898e+08,1.39355,1.39355,1.39355,6.10092e-14,1.41699e-21,2.55059e-21,0.0857429,128
0.1,0.75,1.70898e+08,1.54961,1.54961,1.54961,7.54393e-14,1.94837e-21,3.50706e-21,0.0857191,176
0.1,0.75,1.70898e+08,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0856863,64
0.1,0.75,1.70898e+08,1.33288,1.33288,1.33288,5.58129e-14,1.23987e-21,2.23176e-21,0.0855598,112
0.1,0.75,1.70898e+08,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0853546,80
0.1,0.75,1.70898e+08,1.44935,1.44935,1.44935,6.59929e-14,1.59412e-21,2.86941e-21,0.08526,144
0.1,0.75,1.70898e+08,1.7184,1.7184,1.7184,9.27676e-14,2.65686e-21,4.78235e-21,0.085141,240
0.1,0.75,1.70898e+08,1.33288,1.33288,1.33288,5.58129e-14,1.23987e-21,2.23176e-21,0.0850687,112
0.1,0.75,1.70898e+08,1.50116,1.50116,1.50116,7.07949e-14,1.77124e-21,3.18823e-21,0.0850048,160
0.1,0.75,1.70898e+08,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0849368,96
0.1,0.75,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0848878,48
0.1,0.75,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0572357,48
0.1,0.75,1.70898e+08,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0847487,80
0.1,0.75,1.70898e+08,1.82607,1.82607,1.82607,1.04757e-13,3.18823e-21,5.73882e-21,0.0846658,288
0.1,0.75,1.70898e+08,1.33288,1.33288,1.33288,5.58129e-14,1.23987e-21,2.23176e-21,0.0845992,112
0.1,0.75,1.70898e+08,1.67933,1.67933,1.67933,8.85974e-14,2.47974e-21,4.46353e-21,0.0845446,224
0.1,0.75,1.70898e+08,1.33288,1.33288,1.33288,5.58129e-14,1.23987e-21,2.23176e-21,0.0845119,112
0.1,0.75,1.70898e+08,1.59522,1.59522,1.59522,7.99447e-14,2.12549e-21,3.82588e-21,0.0843929,192
0.1,0.75,1.70898e+08,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.084319,80
0.1,0.75,1.70898e+08,1.39355,1.39355,1.39355,6.10092e-14,1.41699e-21,2.55059e-21,0.0842891,128
0.1,0.75,1.70898e+08,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0842629,96
0.1,0.75,1.70898e+08,1.39355,1.39355,1.39355,6.10092e-14,1.41699e-21,2.55059e-21,0.0842245,128
0.1,0.75,1.70898e+08,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0841865,96
0.1,0.75,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0250389,48
0.1,0.75,1.70898e+08,1.44935,1.44935,1.44935,6.59929e-14,1.59412e-21,2.86941e-21,0.0841178,144
0.1,0.75,1.70898e+08,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0841177,64
0.1,0.75,1.70898e+08,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00861196,32
0.1,0.75,1.70898e+08,1.39355,1.39355,1.39355,6.10092e-14,1.41699e-21,2.55059e-21,0.0839668,128
0.1,0.75,1.70898e+08,1.54961,1.54961,1.54961,7.54393e-14,1.94837e-21,3.50706e-21,0.0839001,176
0.1,0.75,1.70898e+08,1.39355,1.39355,1.39355,6.10092e-14,1.41699e-21,2.55059e-21,0.0837485,128
0.1,0.75,1.70898e+08,1.79161,1.79161,1.79161,1.0084e-13,3.01111e-21,5.42e-21,0.0836512,272
0.1,0.75,1.70898e+08,1.44935,1.44935,1.44935,6.59929e-14,1.59412e-21,2.86941e-21,0.0836286,144
0.1,0.75,1.70898e+08,1.39355,1.39355,1.39355,6.10092e-14,1.41699e-21,2.55059e-21,0.083615,128
0.1,0.75,1.70898e+08,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0836119,96
0.1,0.75,1.70898e+08,1.33288,1.33288,1.33288,5.58129e-14,1.23987e-21,2.23176e-21,0.0834827,112
0.1,0.75,1.70898e+08,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0833999,96
0.1,0.75,1.70898e+08,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0833432,64
0.1,0.75,1.70898e+08,1.33288,1.33288,1.33288,5.58129e-14,1.23987e-21,2.23176e-21,0.0832816,112
0.1,0.75,1.70898e+08,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0832193,64
0.1,0.75,1.70898e+08,1.7184,1.7184,1.7184,9.27676e-14,2.65686e-21,4.78235e-21,0.0831636,240
0.1,0.75,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0387966,48
0.1,0.75,1.70898e+08,1.82607,1.82607,1.82607,1.04757e-13,3.18823e-21,5.73882e-21,0.0830536,288
0.1,0.75,1.70898e+08,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0830182,80
0.1,0.75,1.70898e+08,1.33288,1.33288,1.33288,5.58129e-14,1.23987e-21,2.23176e-21,0.0829952,112
0.1,0.75,1.70898e+08,1.54961,1.54961,1.54961,7.54393e-14,1.94837e-21,3.50706e-21,0.0829426,176
0.1,0.75,1.70898e+08,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0828199,80
0.1,0.75,1.70898e+08,1.33288,1.33288,1.33288,5.58129e-14,1.23987e-21,2.23176e-21,0.0827313,112
0.1,0.75,1.70898e+08,1.44935,1.44935,1.44935,6.59929e-14,1.59412e-21,2.86941e-21,0.0827219,144
0.1,0.75,1.70898e+08,1.63835,1.63835,1.63835,8.43266e-14,2.30261e-21,4.1447e-21,0.0826685,208
0.1,0.75,1.70898e+08,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.082644,80
0.1,0.75,1.70898e+08,1.59522,1.59522,1.59522,7.99447e-14,2.12549e-21,3.82588e-21,0.0826433,192
0.1,0.75,1.70898e+08,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.082609,80
0.1,0.75,1.70898e+08,1.82607,1.82607,1.82607,1.04757e-13,3.18823e-21,5.73882e-21,0.0824491,288
0.1,0.75,1.70898e+08,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0824487,64
0.1,0.75,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0823748,48
0.1,0.75,1.70898e+08,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.067871,96
0.1,0.75,1.70898e+08,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0823445,64
0.1,0.75,1.70898e+08,1.50116,1.50116,1.50116,7.07949e-14,1.77124e-21,3.18823e-21,0.0823294,160
0.1,0.75,1.70898e+08,1.50116,1.50116,1.50116,7.07949e-14,1.77124e-21,3.18823e-21,0.0822863,160
0.1,0.75,1.70898e+08,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0822664,48
0.1,0.75,1.70898e+08,1.54961,1.54961,1.54961,7.54393e-14,1.94837e-21,3.50706e-21,0.0822389,176
0.1,0.75,1.70898e+08,1.44935,1.44935,1.44935,6.59929e-14,1.59412e-21,2.86941e-21,0.08223,144
0.1,0.75,1.70898e+08,1.39355,1.39355,1.39355,6.10092e-14,1.41699e-21,2.55059e-21,0.0822147,128
0.1,0.75,1.70898e+08,1.54961,1.54961,1.54961,7.54393e-14,1.94837e-21,3.50706e-21,0.082188,176
0.1,0.75,1.70898e+08,1.33288,1.33288,1.33288,5.58129e-14,1.23987e-21,2.23176e-21,0.082164,112
0.1,0.75,1.70898e+08,1.33288,1.33288,1.33288,5.58129e-14,1.23987e-21,2.23176e-21,0.0433118,112
0.1,0.75,1.70898e+08,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0819855,96
0.1,0.75,1.70898e+08,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0819288,64
0.1,0.75,1.70898e+08,1.39355,1.39355,1.39355,6.10092e-14,1.41699e-21,2.55059e-21,0.0817901,128
0.1,0.75,1.70898e+08,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0816597,96
0.1,0.75,1.70898e+08,1.39355,1.39355,1.39355,6.10092e-14,1.41699e-21,2.55059e-21,0.0816067,128
0.1,0.75,1.70898e+08,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0815758,64
0.1,0.75,1.70898e+08,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0815537,80
0.1,0.75,1.70898e+08,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0815329,96
0.1,0.75,1.70898e+08,1.33288,1.33288,1.33288,5.58129e-14,1.23987e-21,2.23176e-21,0.0814715,112
0.1,0.75,1.70898e+08,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0813915,96
0.1,0.75,1.70898e+08,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0813748,80
0.1,0.75,1.70898e+08,1.50116,1.50116,1.50116,7.07949e-14,1.77124e-21,3.18823e-21,0.0812763,160
