x             rho           u             mdot          tau           T             H2            O2            H2O           H             O             OH            HO2           H2O2          AR            sumfracs      
1.879499e-02  9.239234e-03  5.011238e+00  4.630000e-02  5.520725e-03  3.737000e+02  2.535301e-01  8.003549e-02  1.794905e-02  1.645445e-02  1.367827e-03  6.222731e-04  6.223484e-07  5.240128e-08  6.300402e-01  1.000000e+00  
1.883365e-02  9.234906e-03  5.013586e+00  4.630000e-02  5.528439e-03  3.737000e+02  2.518723e-01  7.941174e-02  1.907369e-02  1.748472e-02  1.452954e-03  6.608224e-04  6.271900e-07  5.856010e-08  6.300431e-01  1.000000e+00  
1.887232e-02  9.230585e-03  5.015933e+00  4.630000e-02  5.536149e-03  3.737000e+02  2.501260e-01  7.875472e-02  2.025851e-02  1.857004e-02  1.542504e-03  7.013522e-04  6.316077e-07  6.540676e-08  6.300462e-01  1.000000e+00  
1.891098e-02  9.226272e-03  5.018278e+00  4.630000e-02  5.543856e-03  3.737000e+02  2.482884e-01  7.806348e-02  2.150532e-02  1.971206e-02  1.636585e-03  7.438772e-04  6.401485e-07  7.300409e-08  6.300496e-01  1.000000e+00  
1.894965e-02  9.221967e-03  5.020621e+00  4.630000e-02  5.551559e-03  3.737000e+02  2.463571e-01  7.733714e-02  2.281579e-02  2.091229e-02  1.735289e-03  7.884452e-04  6.200733e-07  8.141458e-08  6.300532e-01  1.000000e+00  
1.898831e-02  9.217669e-03  5.022962e+00  4.630000e-02  5.559258e-03  3.737000e+02  2.443301e-01  7.657489e-02  2.419137e-02  2.217211e-02  1.838696e-03  8.349856e-04  6.539659e-07  9.070620e-08  6.300571e-01  1.000000e+00  
1.901462e-02  9.214750e-03  5.024553e+00  4.630000e-02  5.564495e-03  3.737000e+02  2.428949e-01  7.603531e-02  2.516534e-02  2.306405e-02  1.911785e-03  8.678820e-04  6.573507e-07  9.756806e-08  6.300600e-01  1.000000e+00  
1.904093e-02  9.211834e-03  5.026144e+00  4.630000e-02  5.569731e-03  3.737000e+02  2.414140e-01  7.547861e-02  2.617046e-02  2.398441e-02  1.987089e-03  9.017747e-04  6.112398e-07  1.048891e-07  6.300629e-01  1.000000e+00  
1.906724e-02  9.208922e-03  5.027733e+00  4.630000e-02  5.574965e-03  3.737000e+02  2.398869e-01  7.490465e-02  2.720697e-02  2.493354e-02  2.064620e-03  9.365033e-04  6.321440e-07  1.126913e-07  6.300660e-01  1.000000e+00  
1.908451e-02  9.207013e-03  5.028775e+00  4.630000e-02  5.578399e-03  3.737000e+02  2.388594e-01  7.451848e-02  2.790442e-02  2.557217e-02  2.116717e-03  9.598229e-04  6.577192e-07  1.180851e-07  6.300682e-01  1.000000e+00  
1.910178e-02  9.205106e-03  5.029817e+00  4.630000e-02  5.581833e-03  3.737000e+02  2.378118e-01  7.412482e-02  2.861555e-02  2.622325e-02  2.169772e-03  9.836410e-04  6.228053e-07  1.237015e-07  6.300704e-01  1.000000e+00  
1.911905e-02  9.203201e-03  5.030858e+00  4.630000e-02  5.585266e-03  3.737000e+02  2.367441e-01  7.372363e-02  2.934044e-02  2.688690e-02  2.223785e-03  1.007823e-03  5.937245e-07  1.295459e-07  6.300726e-01  1.000000e+00  
1.913632e-02  9.201298e-03  5.031899e+00  4.630000e-02  5.588698e-03  3.737000e+02  2.356561e-01  7.331489e-02  3.007905e-02  2.756316e-02  2.278752e-03  1.032303e-03  6.350057e-07  1.356251e-07  6.300750e-01  1.000000e+00  
1.915359e-02  9.199397e-03  5.032939e+00  4.630000e-02  5.592130e-03  3.737000e+02  2.345479e-01  7.289861e-02  3.083140e-02  2.825193e-02  2.334670e-03  1.057275e-03  6.336698e-07  1.419449e-07  6.300774e-01  1.000000e+00  
1.916501e-02  9.198140e-03  5.033626e+00  4.630000e-02  5.594400e-03  3.737000e+02  2.338037e-01  7.261908e-02  3.133668e-02  2.871448e-02  2.372181e-03  1.074035e-03  6.165031e-07  1.462605e-07  6.300790e-01  1.000000e+00  
1.917644e-02  9.196884e-03  5.034314e+00  4.630000e-02  5.596669e-03  3.737000e+02  2.330507e-01  7.233625e-02  3.184799e-02  2.918256e-02  2.410104e-03  1.090927e-03  6.198625e-07  1.506854e-07  6.300807e-01  1.000000e+00  
1.918786e-02  9.195629e-03  5.035001e+00  4.630000e-02  5.598939e-03  3.737000e+02  2.322888e-01  7.205013e-02  3.236531e-02  2.965612e-02  2.448437e-03  1.107985e-03  6.268050e-07  1.552212e-07  6.300824e-01  1.000000e+00  
1.919929e-02  9.194375e-03  5.035688e+00  4.630000e-02  5.601207e-03  3.737000e+02  2.315181e-01  7.176072e-02  3.288863e-02  3.013516e-02  2.487177e-03  1.125226e-03  6.275218e-07  1.598693e-07  6.300842e-01  1.000000e+00  
1.921071e-02  9.193121e-03  5.036374e+00  4.630000e-02  5.603476e-03  3.737000e+02  2.307386e-01  7.146804e-02  3.341794e-02  3.061967e-02  2.526322e-03  1.142639e-03  6.245499e-07  1.646312e-07  6.300860e-01  1.000000e+00  
1.922793e-02  9.191234e-03  5.037408e+00  4.630000e-02  5.606895e-03  3.737000e+02  2.295472e-01  7.102073e-02  3.422703e-02  3.136025e-02  2.586080e-03  1.169191e-03  6.214266e-07  1.720266e-07  6.300887e-01  1.000000e+00  
1.924515e-02  9.189349e-03  5.038442e+00  4.630000e-02  5.610313e-03  3.737000e+02  2.283359e-01  7.056604e-02  3.504964e-02  3.211317e-02  2.646739e-03  1.196107e-03  6.181801e-07  1.796882e-07  6.300916e-01  1.000000e+00  
1.926237e-02  9.187466e-03  5.039475e+00  4.630000e-02  5.613730e-03  3.737000e+02  2.271050e-01  7.010402e-02  3.588568e-02  3.287836e-02  2.708287e-03  1.223375e-03  6.206776e-07  1.876205e-07  6.300945e-01  1.000000e+00  
1.929009e-02  9.184438e-03  5.041136e+00  4.630000e-02  5.619230e-03  3.737000e+02  2.250823e-01  6.934501e-02  3.725952e-02  3.413570e-02  2.809200e-03  1.268017e-03  6.221087e-07  2.009688e-07  6.300994e-01  1.000000e+00  
1.931781e-02  9.181417e-03  5.042795e+00  4.630000e-02  5.624728e-03  3.737000e+02  2.230097e-01  6.856746e-02  3.866743e-02  3.542411e-02  2.912314e-03  1.313551e-03  6.169257e-07  2.150441e-07  6.301046e-01  1.000000e+00  
1.934553e-02  9.178401e-03  5.044452e+00  4.630000e-02  5.630224e-03  3.737000e+02  2.208881e-01  6.777174e-02  4.010880e-02  3.674304e-02  3.017555e-03  1.359918e-03  6.139213e-07  2.298592e-07  6.301100e-01  1.000000e+00  
1.937325e-02  9.175391e-03  5.046106e+00  4.630000e-02  5.635718e-03  3.737000e+02  2.187185e-01  6.695826e-02  4.158292e-02  3.809183e-02  3.124836e-03  1.407078e-03  6.107318e-07  2.454237e-07  6.301157e-01  1.000000e+00  
1.940097e-02  9.172388e-03  5.047759e+00  4.630000e-02  5.641211e-03  3.737000e+02  2.165022e-01  6.612752e-02  4.308893e-02  3.946970e-02  3.234063e-03  1.454973e-03  6.189883e-07  2.617449e-07  6.301217e-01  1.000000e+00  
1.942869e-02  9.169390e-03  5.049409e+00  4.630000e-02  5.646701e-03  3.737000e+02  2.142407e-01  6.528009e-02  4.462589e-02  4.087573e-02  3.345128e-03  1.503598e-03  5.997827e-07  2.788255e-07  6.301279e-01  1.000000e+00  
1.945641e-02  9.166399e-03  5.051056e+00  4.630000e-02  5.652190e-03  3.737000e+02  2.119356e-01  6.441659e-02  4.619273e-02  4.230898e-02  3.457918e-03  1.552834e-03  5.874086e-07  2.966647e-07  6.301345e-01  1.000000e+00  
1.948413e-02  9.163415e-03  5.052702e+00  4.630000e-02  5.657677e-03  3.737000e+02  2.095885e-01  6.353771e-02  4.778821e-02  4.376832e-02  3.572309e-03  1.602600e-03  6.174265e-07  3.152595e-07  6.301414e-01  1.000000e+00  
1.951186e-02  9.160437e-03  5.054344e+00  4.630000e-02  5.663163e-03  3.737000e+02  2.072016e-01  6.264421e-02  4.941104e-02  4.525249e-02  3.688163e-03  1.652957e-03  6.033134e-07  3.346014e-07  6.301486e-01  1.000000e+00  
1.953117e-02  9.158366e-03  5.055487e+00  4.630000e-02  5.666984e-03  3.737000e+02  2.055160e-01  6.201342e-02  5.055723e-02  4.630066e-02  3.769679e-03  1.688295e-03  5.973057e-07  3.485139e-07  6.301538e-01  1.000000e+00  
1.955049e-02  9.156298e-03  5.056629e+00  4.630000e-02  5.670804e-03  3.737000e+02  2.038128e-01  6.137623e-02  5.171549e-02  4.735981e-02  3.851786e-03  1.723807e-03  6.021178e-07  3.627774e-07  6.301591e-01  1.000000e+00  
1.956980e-02  9.154234e-03  5.057769e+00  4.630000e-02  5.674623e-03  3.737000e+02  2.020928e-01  6.073294e-02  5.288529e-02  4.842941e-02  3.934431e-03  1.759500e-03  6.022473e-07  3.773855e-07  6.301647e-01  1.000000e+00  
1.958912e-02  9.152173e-03  5.058908e+00  4.630000e-02  5.678442e-03  3.737000e+02  2.003568e-01  6.008387e-02  5.406605e-02  4.950896e-02  4.017559e-03  1.795343e-03  5.988527e-07  3.923306e-07  6.301704e-01  1.000000e+00  
1.960843e-02  9.150116e-03  5.060045e+00  4.630000e-02  5.682260e-03  3.737000e+02  1.986058e-01  5.942937e-02  5.525720e-02  5.059791e-02  4.101114e-03  1.831303e-03  5.940379e-07  4.076039e-07  6.301763e-01  1.000000e+00  
1.964261e-02  9.146484e-03  5.062055e+00  4.630000e-02  5.689014e-03  3.737000e+02  1.954730e-01  5.825884e-02  5.738873e-02  5.254633e-02  4.249847e-03  1.895143e-03  5.900060e-07  4.354057e-07  6.301871e-01  1.000000e+00  
1.967680e-02  9.142863e-03  5.064059e+00  4.630000e-02  5.695765e-03  3.737000e+02  1.923010e-01  5.707439e-02  5.954731e-02  5.451916e-02  4.399401e-03  1.959127e-03  5.862174e-07  4.641409e-07  6.301985e-01  1.000000e+00  
1.971098e-02  9.139254e-03  5.066059e+00  4.630000e-02  5.702514e-03  3.737000e+02  1.890955e-01  5.587811e-02  6.172924e-02  5.651300e-02  4.549435e-03  2.023111e-03  5.810431e-07  4.937381e-07  6.302105e-01  1.000000e+00  
1.974516e-02  9.135656e-03  5.068054e+00  4.630000e-02  5.709260e-03  3.737000e+02  1.858621e-01  5.467218e-02  6.393065e-02  5.852428e-02  4.699595e-03  2.086946e-03  5.757826e-07  5.241159e-07  6.302231e-01  1.000000e+00  
1.980211e-02  9.129689e-03  5.071366e+00  4.630000e-02  5.720493e-03  3.737000e+02  1.804294e-01  5.264779e-02  6.763064e-02  6.190383e-02  4.949072e-03  2.192570e-03  5.658844e-07  5.762085e-07  6.302455e-01  1.000000e+00  
1.985906e-02  9.123756e-03  5.074664e+00  4.630000e-02  5.731718e-03  3.737000e+02  1.749640e-01  5.061356e-02  7.135462e-02  6.530404e-02  5.196236e-03  2.296707e-03  5.552355e-07  6.297486e-07  6.302697e-01  1.000000e+00  
1.991601e-02  9.117858e-03  5.077947e+00  4.630000e-02  5.742937e-03  3.737000e+02  1.694942e-01  4.858028e-02  7.508329e-02  6.870714e-02  5.439436e-03  2.398730e-03  5.417363e-07  6.842282e-07  6.302957e-01  1.000000e+00  
1.997296e-02  9.111994e-03  5.081215e+00  4.630000e-02  5.754148e-03  3.737000e+02  1.640487e-01  4.655869e-02  7.879738e-02  7.209534e-02  5.677075e-03  2.498051e-03  5.352287e-07  7.391071e-07  6.303235e-01  1.000000e+00  
2.002990e-02  9.107549e-03  5.083695e+00  4.630000e-02  5.765353e-03  3.737000e+02  1.586559e-01  4.455987e-02  8.247771e-02  7.545116e-02  5.907336e-03  2.593485e-03  5.301637e-07  7.938510e-07  6.303532e-01  1.000000e+00  
2.006961e-02  9.105340e-03  5.084928e+00  4.630000e-02  5.773163e-03  3.737000e+02  1.549419e-01  4.318557e-02  8.501381e-02  7.776277e-02  6.062485e-03  2.657034e-03  5.119157e-07  8.316544e-07  6.303751e-01  1.000000e+00  
2.010932e-02  9.103146e-03  5.086154e+00  4.630000e-02  5.780972e-03  3.737000e+02  1.512765e-01  4.183114e-02  8.751798e-02  8.004447e-02  6.212609e-03  2.718119e-03  4.829102e-07  8.689246e-07  6.303979e-01  1.000000e+00  
2.014903e-02  9.100966e-03  5.087372e+00  4.630000e-02  5.788778e-03  3.737000e+02  1.476678e-01  4.049942e-02  8.998453e-02  8.229091e-02  6.357410e-03  2.776932e-03  4.766217e-07  9.054685e-07  6.304216e-01  1.000000e+00  
2.018874e-02  9.098802e-03  5.088582e+00  4.630000e-02  5.796583e-03  3.737000e+02  1.441232e-01  3.919299e-02  9.240851e-02  8.449730e-02  6.496675e-03  2.833622e-03  4.246723e-07  9.411253e-07  6.304463e-01  1.000000e+00  
2.021582e-02  9.097334e-03  5.089403e+00  4.630000e-02  5.801903e-03  3.737000e+02  1.417463e-01  3.831785e-02  9.403471e-02  8.597680e-02  6.588355e-03  2.870855e-03  4.638533e-07  9.648558e-07  6.304637e-01  1.000000e+00  
2.023308e-02  9.096402e-03  5.089924e+00  4.630000e-02  5.805294e-03  3.737000e+02  1.402493e-01  3.776707e-02  9.505923e-02  8.690853e-02  6.645358e-03  2.894054e-03  4.737688e-07  9.797110e-07  6.304749e-01  1.000000e+00  
2.024502e-02  9.095759e-03  5.090284e+00  4.630000e-02  5.807640e-03  3.737000e+02  1.392224e-01  3.738944e-02  9.576219e-02  8.754763e-02  6.684122e-03  2.909867e-03  4.619608e-07  9.898569e-07  6.304829e-01  1.000000e+00  
2.025695e-02  9.095118e-03  5.090643e+00  4.630000e-02  5.809985e-03  3.737000e+02  1.382027e-01  3.701457e-02  9.646040e-02  8.818228e-02  6.722342e-03  2.925444e-03  4.610145e-07  9.998942e-07  6.304908e-01  1.000000e+00  
2.026889e-02  9.094477e-03  5.091002e+00  4.630000e-02  5.812329e-03  3.737000e+02  1.371901e-01  3.664251e-02  9.715377e-02  8.881237e-02  6.760012e-03  2.940807e-03  4.596764e-07  1.009820e-06  6.304989e-01  1.000000e+00  
2.029211e-02  9.093235e-03  5.091697e+00  4.630000e-02  5.816891e-03  3.737000e+02  1.352415e-01  3.592689e-02  9.848855e-02  9.002490e-02  6.831715e-03  2.970086e-03  4.561069e-07  1.028799e-06  6.305149e-01  1.000000e+00  
2.030722e-02  9.092430e-03  5.092148e+00  4.630000e-02  5.819857e-03  3.737000e+02  1.339899e-01  3.546751e-02  9.934620e-02  9.080365e-02  6.877206e-03  2.988703e-03  4.476469e-07  1.040899e-06  6.305254e-01  1.000000e+00  
2.032232e-02  9.091626e-03  5.092598e+00  4.630000e-02  5.822822e-03  3.737000e+02  1.327507e-01  3.501294e-02  1.001955e-01  9.157457e-02  6.921796e-03  3.006975e-03  4.418674e-07  1.052803e-06  6.305360e-01  1.000000e+00  
2.033742e-02  9.090825e-03  5.093047e+00  4.630000e-02  5.825788e-03  3.737000e+02  1.315242e-01  3.456325e-02  1.010363e-01  9.233751e-02  6.965481e-03  3.024900e-03  4.404679e-07  1.064506e-06  6.305468e-01  1.000000e+00  
2.036335e-02  9.089454e-03  5.093815e+00  4.630000e-02  5.830878e-03  3.737000e+02  1.294487e-01  3.380279e-02  1.024597e-01  9.362837e-02  7.038361e-03  3.054891e-03  4.344228e-07  1.084120e-06  6.305656e-01  1.000000e+00  
2.040307e-02  9.087365e-03  5.094986e+00  4.630000e-02  5.838675e-03  3.737000e+02  1.263453e-01  3.266691e-02  1.045894e-01  9.555801e-02  7.144788e-03  3.098918e-03  4.234774e-07  1.112958e-06  6.305951e-01  1.000000e+00  
2.044278e-02  9.085289e-03  5.096150e+00  4.630000e-02  5.846469e-03  3.737000e+02  1.233362e-01  3.156702e-02  1.066560e-01  9.742817e-02  7.244901e-03  3.140665e-03  4.122982e-07  1.140298e-06  6.306255e-01  1.000000e+00  
2.048250e-02  9.083226e-03  5.097308e+00  4.630000e-02  5.854262e-03  3.737000e+02  1.204238e-01  3.050383e-02  1.086579e-01  9.923734e-02  7.338738e-03  3.180183e-03  4.140762e-07  1.166111e-06  6.306566e-01  1.000000e+00  
2.052222e-02  9.081176e-03  5.098459e+00  4.630000e-02  5.862053e-03  3.737000e+02  1.176097e-01  2.947785e-02  1.105939e-01  1.009844e-01  7.426370e-03  3.217572e-03  3.868733e-07  1.190386e-06  6.306886e-01  1.000000e+00  
2.056194e-02  9.079137e-03  5.099603e+00  4.630000e-02  5.869842e-03  3.737000e+02  1.148949e-01  2.848933e-02  1.124635e-01  1.026687e-01  7.507902e-03  3.252795e-03  4.067830e-07  1.213126e-06  6.307213e-01  1.000000e+00  
2.058946e-02  9.077732e-03  5.100393e+00  4.630000e-02  5.875240e-03  3.737000e+02  1.130721e-01  2.782628e-02  1.137199e-01  1.037988e-01  7.560899e-03  3.276074e-03  3.861238e-07  1.227994e-06  6.307444e-01  1.000000e+00  
2.061699e-02  9.076331e-03  5.101180e+00  4.630000e-02  5.880636e-03  3.737000e+02  1.112972e-01  2.718123e-02  1.149442e-01  1.048985e-01  7.611088e-03  3.298400e-03  3.588679e-07  1.242141e-06  6.307678e-01  1.000000e+00  
2.064452e-02  9.074936e-03  5.101964e+00  4.630000e-02  5.886032e-03  3.737000e+02  1.095702e-01  2.655411e-02  1.161364e-01  1.059678e-01  7.658526e-03  3.319758e-03  3.667157e-07  1.255579e-06  6.307916e-01  1.000000e+00  
2.067204e-02  9.073546e-03  5.102746e+00  4.630000e-02  5.891426e-03  3.737000e+02  1.078909e-01  2.594481e-02  1.172966e-01  1.070067e-01  7.703277e-03  3.340295e-03  3.377761e-07  1.268321e-06  6.308157e-01  1.000000e+00  
2.069957e-02  9.072162e-03  5.103525e+00  4.630000e-02  5.896820e-03  3.737000e+02  1.062591e-01  2.535319e-02  1.184251e-01  1.080155e-01  7.745411e-03  3.359939e-03  3.344056e-07  1.280384e-06  6.308401e-01  1.000000e+00  
2.072709e-02  9.070782e-03  5.104301e+00  4.630000e-02  5.902213e-03  3.737000e+02  1.046745e-01  2.477908e-02  1.195219e-01  1.089943e-01  7.785000e-03  3.378743e-03  3.550660e-07  1.291787e-06  6.308648e-01  1.000000e+00  
2.075462e-02  9.069407e-03  5.105075e+00  4.630000e-02  5.907606e-03  3.737000e+02  1.031365e-01  2.422228e-02  1.205875e-01  1.099433e-01  7.822119e-03  3.396820e-03  3.418093e-07  1.302550e-06  6.308899e-01  1.000000e+00  
2.078214e-02  9.068037e-03  5.105846e+00  4.630000e-02  5.912997e-03  3.737000e+02  1.016446e-01  2.368256e-02  1.216221e-01  1.108629e-01  7.856848e-03  3.414128e-03  3.216788e-07  1.312694e-06  6.309152e-01  1.000000e+00  
2.080967e-02  9.066671e-03  5.106615e+00  4.630000e-02  5.918388e-03  3.737000e+02  1.001983e-01  2.315967e-02  1.226263e-01  1.117534e-01  7.889269e-03  3.430675e-03  3.040420e-07  1.322239e-06  6.309407e-01  1.000000e+00  
2.083720e-02  9.065309e-03  5.107382e+00  4.630000e-02  5.923778e-03  3.737000e+02  9.879696e-02  2.265332e-02  1.236003e-01  1.126152e-01  7.919460e-03  3.446476e-03  3.284521e-07  1.331206e-06  6.309666e-01  1.000000e+00  
2.086472e-02  9.063952e-03  5.108147e+00  4.630000e-02  5.929167e-03  3.737000e+02  9.743987e-02  2.216323e-02  1.245446e-01  1.134487e-01  7.947508e-03  3.461673e-03  3.285056e-07  1.339622e-06  6.309927e-01  1.000000e+00  
2.089225e-02  9.062599e-03  5.108910e+00  4.630000e-02  5.934555e-03  3.737000e+02  9.612627e-02  2.168911e-02  1.254599e-01  1.142543e-01  7.973499e-03  3.476266e-03  2.953566e-07  1.347509e-06  6.310191e-01  1.000000e+00  
2.091977e-02  9.061250e-03  5.109671e+00  4.630000e-02  5.939942e-03  3.737000e+02  9.485537e-02  2.123061e-02  1.263465e-01  1.150325e-01  7.997516e-03  3.490155e-03  3.078049e-07  1.354892e-06  6.310457e-01  1.000000e+00  
2.094730e-02  9.059904e-03  5.110429e+00  4.630000e-02  5.945329e-03  3.737000e+02  9.362639e-02  2.078741e-02  1.272051e-01  1.157838e-01  8.019642e-03  3.503475e-03  3.212722e-07  1.361793e-06  6.310725e-01  1.000000e+00  
2.097483e-02  9.058563e-03  5.111186e+00  4.630000e-02  5.950715e-03  3.737000e+02  9.243847e-02  2.035918e-02  1.280362e-01  1.165087e-01  8.039964e-03  3.516316e-03  2.836379e-07  1.368236e-06  6.310995e-01  1.000000e+00  
2.100235e-02  9.057224e-03  5.111941e+00  4.630000e-02  5.956100e-03  3.737000e+02  9.129071e-02  1.994555e-02  1.288404e-01  1.172078e-01  8.058567e-03  3.528564e-03  2.707673e-07  1.374245e-06  6.311268e-01  1.000000e+00  
2.102988e-02  9.055890e-03  5.112695e+00  4.630000e-02  5.961484e-03  3.737000e+02  9.018224e-02  1.954616e-02  1.296183e-01  1.178816e-01  8.075529e-03  3.540250e-03  3.035734e-07  1.379842e-06  6.311543e-01  1.000000e+00  
2.105740e-02  9.054558e-03  5.113447e+00  4.630000e-02  5.966867e-03  3.737000e+02  8.911217e-02  1.916067e-02  1.303705e-01  1.185306e-01  8.090933e-03  3.551577e-03  2.615543e-07  1.385052e-06  6.311819e-01  1.000000e+00  
2.107513e-02  9.053703e-03  5.113930e+00  4.630000e-02  5.970333e-03  3.737000e+02  8.844302e-02  1.891964e-02  1.308416e-01  1.189356e-01  8.100065e-03  3.558582e-03  2.509699e-07  1.388211e-06  6.311998e-01  1.000000e+00  
2.109285e-02  9.052848e-03  5.114412e+00  4.630000e-02  5.973799e-03  3.737000e+02  8.778916e-02  1.868411e-02  1.313024e-01  1.193309e-01  8.108605e-03  3.565368e-03  2.643784e-07  1.391223e-06  6.312178e-01  1.000000e+00  
2.111057e-02  9.051995e-03  5.114894e+00  4.630000e-02  5.977264e-03  3.737000e+02  8.715033e-02  1.845399e-02  1.317532e-01  1.197164e-01  8.116572e-03  3.572013e-03  2.621344e-07  1.394095e-06  6.312358e-01  1.000000e+00  
2.112830e-02  9.051143e-03  5.115376e+00  4.630000e-02  5.980729e-03  3.737000e+02  8.652627e-02  1.822919e-02  1.321941e-01  1.200923e-01  8.123988e-03  3.578495e-03  2.557910e-07  1.396832e-06  6.312540e-01  1.000000e+00  
2.114602e-02  9.050293e-03  5.115857e+00  4.630000e-02  5.984193e-03  3.737000e+02  8.591674e-02  1.800960e-02  1.326253e-01  1.204589e-01  8.130872e-03  3.584805e-03  2.486559e-07  1.399440e-06  6.312722e-01  1.000000e+00  
2.116374e-02  9.049443e-03  5.116337e+00  4.630000e-02  5.987658e-03  3.737000e+02  8.532148e-02  1.779512e-02  1.330469e-01  1.208162e-01  8.137244e-03  3.590917e-03  2.680451e-07  1.401924e-06  6.312904e-01  1.000000e+00  
2.118147e-02  9.048595e-03  5.116817e+00  4.630000e-02  5.991122e-03  3.737000e+02  8.474026e-02  1.758567e-02  1.334592e-01  1.211644e-01  8.143123e-03  3.596907e-03  2.734845e-07  1.404290e-06  6.313087e-01  1.000000e+00  
2.119919e-02  9.047747e-03  5.117296e+00  4.630000e-02  5.994585e-03  3.737000e+02  8.417280e-02  1.738115e-02  1.338623e-01  1.215037e-01  8.148528e-03  3.602792e-03  2.462911e-07  1.406542e-06  6.313271e-01  1.000000e+00  
2.121691e-02  9.046901e-03  5.117774e+00  4.630000e-02  5.998048e-03  3.737000e+02  8.361886e-02  1.718144e-02  1.342563e-01  1.218342e-01  8.153478e-03  3.608442e-03  2.712883e-07  1.408687e-06  6.313456e-01  1.000000e+00  
2.122906e-02  9.046322e-03  5.118102e+00  4.630000e-02  6.000421e-03  3.737000e+02  8.324701e-02  1.704735e-02  1.345211e-01  1.220557e-01  8.156616e-03  3.612261e-03  2.751918e-07  1.410096e-06  6.313582e-01  1.000000e+00  
2.124120e-02  9.045743e-03  5.118430e+00  4.630000e-02  6.002794e-03  3.737000e+02  8.288130e-02  1.691546e-02  1.347819e-01  1.222732e-01  8.159553e-03  3.616080e-03  2.329242e-07  1.411458e-06  6.313709e-01  1.000000e+00  
2.125334e-02  9.045165e-03  5.118757e+00  4.630000e-02  6.005166e-03  3.737000e+02  8.252165e-02  1.678572e-02  1.350385e-01  1.224867e-01  8.162297e-03  3.619751e-03  2.337753e-07  1.412773e-06  6.313837e-01  1.000000e+00  
2.126549e-02  9.044587e-03  5.119084e+00  4.630000e-02  6.007538e-03  3.737000e+02  8.216798e-02  1.665811e-02  1.352912e-01  1.226964e-01  8.164853e-03  3.623354e-03  2.405725e-07  1.414044e-06  6.313964e-01  1.000000e+00  
2.127763e-02  9.044010e-03  5.119411e+00  4.630000e-02  6.009910e-03  3.737000e+02  8.182022e-02  1.653260e-02  1.355400e-01  1.229022e-01  8.167224e-03  3.626932e-03  2.283604e-07  1.415272e-06  6.314092e-01  1.000000e+00  
2.128977e-02  9.043433e-03  5.119737e+00  4.630000e-02  6.012282e-03  3.737000e+02  8.147830e-02  1.640915e-02  1.357848e-01  1.231043e-01  8.169416e-03  3.630394e-03  2.581077e-07  1.416458e-06  6.314220e-01  1.000000e+00  
2.130192e-02  9.042857e-03  5.120063e+00  4.630000e-02  6.014654e-03  3.737000e+02  8.114215e-02  1.628775e-02  1.360258e-01  1.233025e-01  8.171434e-03  3.633879e-03  2.412078e-07  1.417604e-06  6.314348e-01  1.000000e+00  
2.131012e-02  9.042468e-03  5.120284e+00  4.630000e-02  6.016256e-03  3.737000e+02  8.091827e-02  1.620688e-02  1.361865e-01  1.234343e-01  8.172703e-03  3.636205e-03  2.216615e-07  1.418356e-06  6.314435e-01  1.000000e+00  
2.131832e-02  9.042079e-03  5.120504e+00  4.630000e-02  6.017858e-03  3.737000e+02  8.069696e-02  1.612692e-02  1.363454e-01  1.235646e-01  8.173897e-03  3.638431e-03  2.480516e-07  1.419090e-06  6.314522e-01  1.000000e+00  
2.132652e-02  9.041690e-03  5.120724e+00  4.630000e-02  6.019460e-03  3.737000e+02  8.047821e-02  1.604785e-02  1.365026e-01  1.236931e-01  8.175016e-03  3.640669e-03  2.573272e-07  1.419808e-06  6.314609e-01  1.000000e+00  
2.133473e-02  9.041301e-03  5.120944e+00  4.630000e-02  6.021062e-03  3.737000e+02  8.026197e-02  1.596969e-02  1.366582e-01  1.238199e-01  8.176063e-03  3.642948e-03  2.252353e-07  1.420509e-06  6.314696e-01  1.000000e+00  
2.134293e-02  9.040913e-03  5.121164e+00  4.630000e-02  6.022664e-03  3.737000e+02  8.004822e-02  1.589239e-02  1.368121e-01  1.239452e-01  8.177040e-03  3.645110e-03  2.484289e-07  1.421194e-06  6.314783e-01  1.000000e+00  
2.134847e-02  9.040651e-03  5.121313e+00  4.630000e-02  6.023745e-03  3.737000e+02  7.990531e-02  1.584070e-02  1.369151e-01  1.240289e-01  8.177660e-03  3.646583e-03  2.488335e-07  1.421648e-06  6.314842e-01  1.000000e+00  
2.135401e-02  9.040389e-03  5.121461e+00  4.630000e-02  6.024826e-03  3.737000e+02  7.976351e-02  1.578941e-02  1.370173e-01  1.241118e-01  8.178248e-03  3.648068e-03  2.350263e-07  1.422094e-06  6.314901e-01  1.000000e+00  
2.135955e-02  9.040127e-03  5.121610e+00  4.630000e-02  6.025908e-03  3.737000e+02  7.962283e-02  1.573851e-02  1.371188e-01  1.241940e-01  8.178807e-03  3.649521e-03  2.325878e-07  1.422533e-06  6.314960e-01  1.000000e+00  
2.136508e-02  9.039865e-03  5.121758e+00  4.630000e-02  6.026989e-03  3.737000e+02  7.948325e-02  1.568800e-02  1.372195e-01  1.242754e-01  8.179335e-03  3.650954e-03  2.353682e-07  1.422966e-06  6.315019e-01  1.000000e+00  
2.137062e-02  9.039603e-03  5.121906e+00  4.630000e-02  6.028070e-03  3.737000e+02  7.934477e-02  1.563787e-02  1.373195e-01  1.243562e-01  8.179834e-03  3.652382e-03  2.349895e-07  1.423391e-06  6.315078e-01  1.000000e+00  
