time          x             rho           u             mdot          T             H2            H             O             O2            OH            H2O           HO2           H2O2          C             CH            CH2           CH2(S)        CH3           CH4           CO            CO2           HCO           CH2O          CH2OH         CH3O          CH3OH         C2H           C2H2          C2H3          C2H4          C2H5          C2H6          HCCO          CH2CO         HCCOH         N             NH            NH2           NH3           NNH           NO            NO2           N2O           HNO           CN            HCN           H2CN          HCNN          HCNO          HOCN          HNCO          NCO           N2            AR            C3H7          C3H8          CH2CHO        CH3CHO        sumfracs      
1.000000e+05  5.750000e-03  1.560277e-01  2.921202e+00  4.557885e-01  2.134353e+03  5.470384e-03  1.027377e-03  5.663831e-04  8.118766e-03  4.244121e-03  1.794967e-01  1.154328e-06  8.192368e-08  1.610530e-17  1.050372e-17  2.371983e-17  1.566299e-18  1.266796e-16  3.835156e-17  1.271641e-02  8.119641e-02  3.220740e-09  2.676886e-11  2.723450e-16  4.133749e-18  1.294478e-17  1.227319e-22  2.361912e-20  4.179300e-24  6.227925e-23  2.123396e-27  1.081145e-28  1.042580e-19  2.242026e-19  1.124808e-21  5.927665e-09  1.390430e-09  2.254688e-10  3.831138e-10  1.886129e-09  8.680771e-05  1.510596e-08  3.190618e-07  3.356120e-09  2.318121e-14  4.701787e-12  4.574413e-18  5.373352e-21  1.560867e-17  1.364495e-13  5.803935e-11  4.049547e-12  7.070750e-01  0.000000e+00  2.180988e-32  5.290043e-32  3.609640e-24  4.274556e-23  1.000000e+00  
1.000000e+05  6.250000e-03  1.556526e-01  2.928243e+00  4.557885e-01  2.140572e+03  5.219145e-03  9.302420e-04  5.157596e-04  7.763037e-03  4.079641e-03  1.800159e-01  1.065018e-06  7.745728e-08  1.557412e-17  9.015952e-18  2.027939e-17  1.312498e-18  1.081807e-16  3.411951e-17  1.222023e-02  8.174401e-02  2.789623e-09  2.463143e-11  2.240806e-16  3.409584e-18  1.120883e-17  1.053793e-23  2.071078e-21  1.159363e-25  1.237205e-24  3.782478e-29  1.494337e-30  8.849127e-20  1.809314e-19  1.023925e-22  5.769099e-09  1.232716e-09  2.146459e-10  3.834686e-10  1.714893e-09  8.903588e-05  1.571662e-08  2.895137e-07  3.212684e-09  2.138100e-14  4.477907e-12  3.871427e-18  4.533948e-21  9.092889e-18  1.395497e-13  5.855780e-11  3.895181e-12  7.074216e-01  0.000000e+00  8.035280e-35  2.016663e-34  2.487147e-24  1.121187e-24  1.000000e+00  
1.000000e+05  6.750000e-03  1.552684e-01  2.935488e+00  4.557885e-01  2.146791e+03  5.003285e-03  8.506637e-04  4.742804e-04  7.456223e-03  3.939738e-03  1.804568e-01  9.902545e-07  7.361253e-08  1.532435e-17  7.895534e-18  1.771233e-17  1.128022e-18  9.444132e-17  3.095779e-17  1.179018e-02  8.221804e-02  2.448004e-09  2.285774e-11  1.875980e-16  2.862149e-18  9.830774e-18  5.459168e-24  1.092734e-21  2.565385e-26  4.269830e-26  1.163495e-30  4.960349e-32  7.998134e-20  1.566421e-19  5.467830e-23  5.659874e-09  1.108140e-09  2.058241e-10  3.845875e-10  1.574515e-09  9.111152e-05  1.628942e-08  2.644199e-07  3.083976e-09  2.003439e-14  4.321679e-12  3.353621e-18  3.901081e-21  8.383446e-18  1.433035e-13  5.916993e-11  3.771169e-12  7.077183e-01  0.000000e+00  3.051266e-37  7.886874e-37  1.919431e-24  6.656076e-26  1.000000e+00  
1.000000e+05  7.250000e-03  1.548772e-01  2.942903e+00  4.557885e-01  2.153010e+03  4.816225e-03  7.846397e-04  4.399107e-04  7.189891e-03  3.820252e-03  1.808349e-01  9.272453e-07  7.029118e-08  1.529287e-17  7.036123e-18  1.575793e-17  9.907537e-19  8.402277e-17  2.853545e-17  1.141663e-02  8.262928e-02  2.173434e-09  2.137305e-11  1.594976e-16  2.440414e-18  8.720492e-18  4.775697e-24  9.775306e-22  1.964533e-26  1.553108e-26  3.782989e-31  1.946837e-32  7.352613e-20  1.380792e-19  5.071049e-23  5.590736e-09  1.008737e-09  1.987246e-10  3.866201e-10  1.458022e-09  9.306981e-05  1.683124e-08  2.429197e-07  2.969089e-09  1.898950e-14  4.203882e-12  2.953748e-18  3.414419e-21  8.628793e-18  1.475396e-13  5.991882e-11  3.674471e-12  7.079739e-01  0.000000e+00  1.189741e-39  3.147032e-39  1.522619e-24  3.151870e-26  1.000000e+00  
1.000000e+05  7.750000e-03  1.544805e-01  2.950461e+00  4.557885e-01  2.159229e+03  4.653288e-03  7.292601e-04  4.111038e-04  6.956871e-03  3.717625e-03  1.811618e-01  8.737813e-07  6.741050e-08  1.543827e-17  6.366956e-18  1.424901e-17  8.868567e-19  7.601466e-17  2.666878e-17  1.109039e-02  8.298770e-02  1.949766e-09  2.012050e-11  1.374876e-16  2.110014e-18  7.815106e-18  4.393363e-24  9.169325e-22  1.666329e-26  1.306664e-26  2.924942e-31  1.526590e-32  6.847785e-20  1.234489e-19  4.938715e-23  5.554172e-09  9.288828e-10  1.931094e-10  3.896184e-10  1.360331e-09  9.493831e-05  1.734579e-08  2.243801e-07  2.867140e-09  1.816885e-14  4.113227e-12  2.637013e-18  3.033775e-21  9.065455e-18  1.521721e-13  6.079803e-11  3.600960e-12  7.081958e-01  0.000000e+00  4.742300e-42  1.275377e-41  1.234363e-24  2.532011e-26  1.000000e+00  
1.000000e+05  8.250000e-03  1.542732e-01  2.954424e+00  4.557885e-01  2.162744e+03  4.510872e-03  6.835499e-04  3.866414e-04  6.751473e-03  3.620002e-03  1.814502e-01  8.304733e-07  6.506683e-08  1.514783e-17  5.755511e-18  1.295212e-17  7.997328e-19  6.955027e-17  2.511891e-17  1.079538e-02  8.331145e-02  1.775111e-09  1.903835e-11  1.210926e-16  1.861216e-18  7.112243e-18  4.018604e-24  8.579140e-22  1.440496e-26  1.155671e-26  2.420120e-31  1.271408e-32  6.367408e-20  1.117212e-19  4.768676e-23  5.457378e-09  8.636625e-10  1.877272e-10  3.912997e-10  1.277999e-09  9.674158e-05  1.780447e-08  2.101255e-07  2.794604e-09  1.734404e-14  4.023097e-12  2.392612e-18  2.715711e-21  9.386518e-18  1.551110e-13  6.135094e-11  3.518279e-12  7.083926e-01  0.000000e+00  1.924071e-44  5.260026e-44  1.032855e-24  2.141089e-26  1.000000e+00  
1.000000e+05  8.750000e-03  1.540890e-01  2.957956e+00  4.557885e-01  2.165877e+03  4.384538e-03  6.441419e-04  3.653560e-04  6.565495e-03  3.531685e-03  1.817100e-01  7.926526e-07  6.298736e-08  1.488046e-17  5.244257e-18  1.187766e-17  7.285820e-19  6.425915e-17  2.384118e-17  1.052901e-02  8.360370e-02  1.628568e-09  1.809557e-11  1.077960e-16  1.659091e-18  6.524885e-18  3.701162e-24  8.070647e-22  1.261115e-26  1.034988e-26  2.038735e-31  1.078866e-32  5.956195e-20  1.020087e-19  4.617976e-23  5.368700e-09  8.091687e-10  1.831548e-10  3.933514e-10  1.206781e-09  9.857237e-05  1.825009e-08  1.978080e-07  2.734323e-09  1.661414e-14  3.941324e-12  2.188579e-18  2.452952e-21  9.672555e-18  1.577798e-13  6.186907e-11  3.444510e-12  7.085664e-01  0.000000e+00  1.513341e-46  2.272985e-46  8.779543e-25  1.839568e-26  1.000000e+00  
1.000000e+05  9.500000e-03  1.538076e-01  2.963368e+00  4.557885e-01  2.170576e+03  4.214445e-03  5.921645e-04  3.368493e-04  6.296920e-03  3.409399e-03  1.820815e-01  7.410952e-07  6.010385e-08  1.459458e-17  4.606335e-18  1.054687e-17  6.416880e-19  5.776706e-17  2.228364e-17  1.015832e-02  8.401365e-02  1.440259e-09  1.684532e-11  9.137416e-17  1.409305e-18  5.775990e-18  3.307347e-24  7.431359e-22  1.047984e-26  8.892629e-27  1.603590e-31  8.592472e-33  5.432105e-20  8.981313e-20  4.432707e-23  5.258505e-09  7.404501e-10  1.776901e-10  3.983226e-10  1.112734e-09  1.017945e-04  1.897909e-08  1.810807e-07  2.664395e-09  1.567976e-14  3.839054e-12  1.932954e-18  2.126136e-21  1.014417e-17  1.622375e-13  6.284075e-11  3.352491e-12  7.087940e-01  0.000000e+00  5.438277e-47  5.484980e-48  6.977636e-25  1.484920e-26  1.000000e+00  
1.000000e+05  1.500000e-02  1.521866e-01  2.994933e+00  4.557885e-01  2.196486e+03  3.571427e-03  4.195456e-04  2.447091e-04  5.363615e-03  2.985039e-03  1.833187e-01  5.721191e-07  5.008065e-08  1.510805e-17  2.847444e-18  6.876205e-18  4.114765e-19  3.995683e-17  1.807742e-17  8.802658e-03  8.549666e-02  8.660220e-10  1.261503e-11  4.566658e-17  7.139118e-19  3.447840e-18  2.271518e-24  5.651673e-22  5.120623e-27  4.997451e-27  6.083941e-32  3.488321e-33  3.932354e-20  5.458432e-20  4.096089e-23  5.141859e-09  5.591050e-10  1.711676e-10  4.548611e-10  8.007808e-10  1.268249e-04  2.425057e-08  1.239312e-07  2.594019e-09  1.366402e-14  3.751796e-12  1.241743e-18  1.218461e-21  1.404507e-17  2.013914e-13  7.293996e-11  3.280057e-12  7.096701e-01  0.000000e+00  1.798026e-47  1.364793e-48  2.717029e-25  6.130924e-27  1.000000e+00  
1.000000e+05  2.500000e-02  1.506080e-01  3.026323e+00  4.557885e-01  2.220000e+03  3.435238e-03  3.847370e-04  2.292213e-04  5.172225e-03  2.950914e-03  1.835396e-01  5.435488e-07  4.839764e-08  1.975497e-17  2.855181e-18  6.938283e-18  4.186860e-19  4.017933e-17  1.895066e-17  8.577320e-03  8.574399e-02  7.525923e-10  1.196575e-11  3.726837e-17  5.913858e-19  2.975636e-18  2.533519e-24  6.186746e-22  4.706050e-27  4.722336e-27  4.907300e-32  2.870011e-33  4.132006e-20  5.073751e-20  4.877630e-23  5.823463e-09  5.811339e-10  1.945546e-10  5.379558e-10  7.437374e-10  1.538872e-04  2.971974e-08  1.075041e-07  2.891270e-09  1.578736e-14  4.321163e-12  1.227126e-18  1.137976e-21  1.980914e-17  2.564559e-13  8.757299e-11  3.785912e-12  7.098121e-01  0.000000e+00  1.563500e-47  1.030997e-48  2.114900e-25  4.871246e-27  1.000000e+00  
1.000000e+05  3.500000e-02  1.499224e-01  3.040162e+00  4.557885e-01  2.230000e+03  3.454344e-03  3.873788e-04  2.325737e-04  5.197424e-03  2.997514e-03  1.834829e-01  5.499779e-07  4.889122e-08  2.311755e-17  3.111901e-18  7.501302e-18  4.553510e-19  4.275660e-17  2.012608e-17  8.662984e-03  8.565174e-02  7.549611e-10  1.219716e-11  3.717322e-17  5.939247e-19  2.980647e-18  2.896079e-24  6.871229e-22  5.068010e-27  5.044223e-27  5.099740e-32  2.970661e-33  4.511808e-20  5.296954e-20  5.505121e-23  6.403145e-09  6.375599e-10  2.174552e-10  5.985553e-10  7.526753e-10  1.828343e-04  3.545033e-08  1.052635e-07  3.380008e-09  1.810558e-14  4.854793e-12  1.349973e-18  1.203244e-21  2.383985e-17  2.938158e-13  9.787256e-11  4.246126e-12  7.097496e-01  0.000000e+00  1.722136e-47  1.084117e-48  2.139434e-25  4.950460e-27  1.000000e+00  
1.000000e+05  4.500000e-02  1.499175e-01  3.040262e+00  4.557885e-01  2.230000e+03  3.470364e-03  3.904906e-04  2.341162e-04  5.208074e-03  3.007171e-03  1.834539e-01  5.522464e-07  4.903364e-08  2.332142e-17  3.163591e-18  7.611942e-18  4.621803e-19  4.327744e-17  2.030994e-17  8.701618e-03  8.560993e-02  7.639850e-10  1.230275e-11  3.777980e-17  6.036489e-19  3.020184e-18  2.949456e-24  6.974661e-22  5.184294e-27  5.143498e-27  5.237026e-32  3.043438e-33  4.574072e-20  5.379150e-20  5.564207e-23  6.607826e-09  6.738137e-10  2.306991e-10  6.329238e-10  7.586721e-10  2.117745e-04  4.103844e-08  1.058960e-07  3.898787e-09  1.914414e-14  5.123250e-12  1.436067e-18  1.223061e-21  2.524691e-17  3.088104e-13  1.029007e-10  4.468322e-12  7.097118e-01  0.000000e+00  1.802537e-47  1.126596e-48  2.189897e-25  5.067851e-27  1.000000e+00  
1.000000e+05  5.500000e-02  1.499149e-01  3.040315e+00  4.557885e-01  2.230000e+03  3.479262e-03  3.919913e-04  2.346990e-04  5.207976e-03  3.010770e-03  1.834390e-01  5.528754e-07  4.907407e-08  2.342626e-17  3.190634e-18  7.673234e-18  4.659478e-19  4.358586e-17  2.043139e-17  8.722769e-03  8.558711e-02  7.685891e-10  1.236171e-11  3.809929e-17  6.087689e-19  3.042347e-18  2.979287e-24  7.036363e-22  5.249671e-27  5.202191e-27  5.315040e-32  3.086562e-33  4.608848e-20  5.426116e-20  5.599745e-23  6.794084e-09  7.075438e-10  2.435087e-10  6.672173e-10  7.615555e-10  2.405693e-04  4.658399e-08  1.061340e-07  4.410226e-09  2.008591e-14  5.373359e-12  1.511962e-18  1.233423e-21  2.657708e-17  3.233724e-13  1.078303e-10  4.678582e-12  7.096851e-01  0.000000e+00  1.935028e-47  1.174020e-48  2.217428e-25  5.134779e-27  1.000000e+00  
1.000000e+05  6.500000e-02  1.499133e-01  3.040347e+00  4.557885e-01  2.230000e+03  3.484885e-03  3.927605e-04  2.348523e-04  5.203049e-03  3.011676e-03  1.834305e-01  5.527679e-07  4.906884e-08  2.348665e-17  3.206414e-18  7.712029e-18  4.683188e-19  4.379761e-17  2.052480e-17  8.736021e-03  8.557287e-02  7.711785e-10  1.239933e-11  3.828687e-17  6.117734e-19  3.056507e-18  2.998782e-24  7.080029e-22  5.292356e-27  5.242943e-27  5.366305e-32  3.116190e-33  4.631409e-20  5.457165e-20  5.625671e-23  6.970333e-09  7.398889e-10  2.560669e-10  7.013867e-10  7.630255e-10  2.691526e-04  5.207724e-08  1.061941e-07  4.915528e-09  2.098956e-14  5.617627e-12  1.583797e-18  1.239466e-21  2.789735e-17  3.378415e-13  1.127303e-10  4.883472e-12  7.096635e-01  0.000000e+00  2.065333e-47  1.218155e-48  2.234460e-25  5.178403e-27  1.000000e+00  
1.000000e+05  7.500000e-02  1.499123e-01  3.040369e+00  4.557885e-01  2.230000e+03  3.489017e-03  3.931985e-04  2.348128e-04  5.195996e-03  3.011373e-03  1.834249e-01  5.523321e-07  4.904325e-08  2.352664e-17  3.217054e-18  7.740539e-18  4.700513e-19  4.396507e-17  2.060531e-17  8.745682e-03  8.556253e-02  7.728520e-10  1.242724e-11  3.841429e-17  6.138132e-19  3.067014e-18  3.013545e-24  7.115430e-22  5.324638e-27  5.275471e-27  5.405295e-32  3.139635e-33  4.648384e-20  5.480928e-20  5.647188e-23  7.140389e-09  7.713881e-10  2.684409e-10  7.353350e-10  7.638556e-10  2.974905e-04  5.751290e-08  1.061746e-07  5.415421e-09  2.187111e-14  5.858161e-12  1.653453e-18  1.243538e-21  2.920720e-17  3.521941e-13  1.175911e-10  5.084663e-12  7.096442e-01  0.000000e+00  2.121543e-47  1.240926e-48  2.246682e-25  5.211340e-27  1.000000e+00  
1.000000e+05  8.500000e-02  1.499114e-01  3.040386e+00  4.557885e-01  2.230000e+03  3.492463e-03  3.934861e-04  2.346877e-04  5.188045e-03  3.010533e-03  1.834206e-01  5.517529e-07  4.900874e-08  2.355711e-17  3.225334e-18  7.764294e-18  4.714890e-19  4.411191e-17  2.067968e-17  8.753690e-03  8.555398e-02  7.741071e-10  1.245066e-11  3.851414e-17  6.154108e-19  3.075836e-18  3.026114e-24  7.146964e-22  5.352104e-27  5.304174e-27  5.438610e-32  3.160221e-33  4.662760e-20  5.501308e-20  5.666621e-23  7.305979e-09  8.022841e-10  2.806573e-10  7.689988e-10  7.643954e-10  3.255540e-04  6.288621e-08  1.061200e-07  5.910095e-09  2.273745e-14  6.095732e-12  1.721765e-18  1.246705e-21  3.050496e-17  3.664081e-13  1.224054e-10  5.282834e-12  7.096262e-01  0.000000e+00  2.121564e-47  1.247895e-48  2.256685e-25  5.239336e-27  1.000000e+00  
1.000000e+05  9.500000e-02  1.499107e-01  3.040401e+00  4.557885e-01  2.230000e+03  3.495499e-03  3.936983e-04  2.345284e-04  5.179941e-03  3.009481e-03  1.834170e-01  5.511278e-07  4.897130e-08  2.358218e-17  3.232316e-18  7.785229e-18  4.727531e-19  4.424529e-17  2.074916e-17  8.760728e-03  8.554646e-02  7.751392e-10  1.247140e-11  3.859879e-17  6.167647e-19  3.083650e-18  3.037337e-24  7.175859e-22  5.376629e-27  5.330351e-27  5.468444e-32  3.178953e-33  4.675543e-20  5.519582e-20  5.684552e-23  7.464877e-09  8.321157e-10  2.924993e-10  8.017127e-10  7.647901e-10  3.528076e-04  6.809576e-08  1.060517e-07  6.390436e-09  2.357550e-14  6.326211e-12  1.787829e-18  1.249374e-21  3.176558e-17  3.802068e-13  1.270794e-10  5.474611e-12  7.096091e-01  0.000000e+00  2.104934e-47  1.249884e-48  2.265407e-25  5.264324e-27  1.000000e+00  
1.000000e+05  1.000000e-01  1.499107e-01  3.040401e+00  4.557885e-01  2.230000e+03  3.495499e-03  3.936983e-04  2.345284e-04  5.179941e-03  3.009481e-03  1.834170e-01  5.511278e-07  4.897130e-08  2.358218e-17  3.232316e-18  7.785229e-18  4.727531e-19  4.424529e-17  2.074916e-17  8.760728e-03  8.554646e-02  7.751392e-10  1.247140e-11  3.859879e-17  6.167647e-19  3.083650e-18  3.037337e-24  7.175859e-22  5.376629e-27  5.330351e-27  5.468444e-32  3.178953e-33  4.675543e-20  5.519582e-20  5.684552e-23  7.464877e-09  8.321157e-10  2.924993e-10  8.017127e-10  7.647901e-10  3.528076e-04  6.809576e-08  1.060517e-07  6.390436e-09  2.357550e-14  6.326211e-12  1.787829e-18  1.249374e-21  3.176558e-17  3.802068e-13  1.270794e-10  5.474611e-12  7.096091e-01  0.000000e+00  2.104934e-47  1.249884e-48  2.265407e-25  5.264324e-27  1.000000e+00  
